elapsed_s,VFD_ATTR_INFO_FIFO_FULL,VFD_DECODED_ATTRIBUTE_BYTES,VFD_NUM_ATTRIBUTES,VFD_UPPER_SHADER_FIBERS,VFD_LOWER_SHADER_FIBERS,VFD_MODE_0_FIBERS,VFD_MODE_1_FIBERS,VFD_MODE_2_FIBERS
0.911547,0,0,0,0,0,0,0,0
0.912912,0,0,0,0,0,0,0,0
0.914735,0,0,0,0,0,0,0,0
0.916075,0,0,0,0,0,0,0,0
0.917518,0,0,0,0,0,0,0,0
0.918852,0,0,0,0,0,0,0,0
0.920217,0,0,0,0,0,0,0,0
0.921683,0,0,0,0,0,0,0,0
0.923018,0,0,0,0,0,0,0,0
0.924538,0,0,0,0,0,0,0,0
0.925981,0,0,0,0,0,0,0,0
0.927953,0,0,0,0,0,0,0,0
0.929396,0,0,0,0,0,0,0,0
0.930837,0,0,0,0,0,0,0,0
0.932289,0,0,0,0,0,0,0,0
0.933721,0,0,0,0,0,0,0,0
0.935162,0,0,0,0,0,0,0,0
0.936579,0,0,0,0,0,0,0,0
0.938184,0,0,0,0,0,0,0,0
0.939626,0,0,0,0,0,0,0,0
0.941118,0,0,0,0,0,0,0,0
0.942491,0,0,0,0,0,0,0,0
0.944160,0,0,0,0,0,0,0,0
0.945602,0,0,0,0,0,0,0,0
0.947073,0,0,0,0,0,0,0,0
0.948515,0,0,0,0,0,0,0,0
0.949955,0,0,0,0,0,0,0,0
0.951464,0,0,0,0,0,0,0,0
