elapsed_s,VFD_MODE_3_FIBERS,VFD_MODE_4_FIBERS,VFD_TOTAL_VERTICES,VFDP_STALL_CYCLES_VFD,VFDP_STALL_CYCLES_VFD_INDEX,VFDP_STALL_CYCLES_VFD_PROG,VFDP_STARVE_CYCLES_PC,VFDP_VS_STAGE_WAVES
0.582530,0,0,0,0,0,0,0,0
0.583985,0,0,0,0,0,0,0,0
0.585548,0,0,0,0,0,0,0,0
0.587118,0,0,0,0,0,0,0,0
0.588694,0,0,0,0,0,0,0,0
0.590263,0,0,0,0,0,0,0,0
0.591837,0,0,0,0,0,0,0,0
0.593295,0,0,0,0,0,0,0,0
0.594837,0,0,0,0,0,0,0,0
0.596409,0,0,0,0,0,0,0,0
0.597979,0,0,0,0,0,0,0,0
0.599552,0,0,0,0,0,0,0,0
0.601124,0,0,0,0,0,0,0,0
0.602695,0,0,0,0,0,0,0,0
0.604277,0,0,0,0,0,0,0,0
0.605850,0,0,0,0,0,0,0,0
0.607424,0,0,0,0,0,0,0,0
0.608996,0,0,0,0,0,0,0,0
0.610566,0,0,0,0,0,0,0,0
0.612139,0,0,0,0,0,0,0,0
0.613711,0,0,0,0,0,0,0,0
0.615294,0,0,0,0,0,0,0,0
0.616738,0,0,0,0,0,0,0,0
0.618150,0,0,0,0,0,0,0,0
0.619689,0,0,0,0,0,0,0,0
0.621259,0,0,0,0,0,0,0,0
0.622719,0,0,0,0,0,0,0,0
0.624134,0,0,0,0,0,0,0,0
0.625553,0,0,0,0,0,0,0,0
0.626955,0,0,0,0,0,0,0,0
0.628355,0,0,0,0,0,0,0,0
0.629754,0,0,0,0,0,0,0,0
0.631153,0,0,0,0,0,0,0,0
0.632568,0,0,0,0,0,0,0,0
0.633966,0,0,0,0,0,0,0,0
0.635415,0,0,0,0,0,0,0,0
0.636825,0,0,0,0,0,0,0,0
0.638223,0,0,0,0,0,0,0,0
0.639660,0,0,0,0,0,0,0,0
0.641038,0,0,0,0,0,0,0,0
0.642414,0,0,0,0,0,0,0,0
0.643788,0,0,0,0,0,0,0,0
0.645258,0,0,0,0,0,0,0,0
0.646770,0,0,0,0,0,0,0,0
0.648224,0,0,0,0,0,0,0,0
0.649609,0,0,0,0,0,0,0,0
0.650992,0,0,0,0,0,0,0,0
0.652368,0,0,0,0,0,0,0,0
0.653740,0,0,0,0,0,0,0,0
0.655151,0,0,0,0,0,0,0,0
0.656577,0,0,0,0,0,0,0,0
0.658010,0,0,0,0,0,0,0,0
0.659442,0,0,0,0,0,0,0,0
0.660869,0,0,0,0,0,0,0,0
0.662295,0,0,0,0,0,0,0,0
0.663722,0,0,0,0,0,0,0,0
0.665149,0,0,0,0,0,0,0,0
0.666575,0,0,0,0,0,0,0,0
0.667893,0,0,0,0,0,0,0,0
0.669319,0,0,0,0,0,0,0,0
0.670723,0,0,0,0,0,0,0,0
0.672156,0,0,0,0,0,0,0,0
0.673482,0,0,0,0,0,0,0,0
0.674910,0,0,0,0,0,0,0,0
0.676337,0,0,0,0,0,0,0,0
0.677763,0,0,0,0,0,0,0,0
0.679188,0,0,0,0,0,0,0,0
0.680579,0,0,0,0,0,0,0,0
0.682020,0,0,0,0,0,0,0,0
0.683455,0,0,0,54,54,0,1560,0
0.684882,0,0,0,0,0,0,0,0
0.686321,0,0,0,0,0,0,0,0
0.687761,0,0,0,0,0,0,0,0
0.689141,0,0,0,0,0,0,0,0
0.690522,0,0,0,0,0,0,0,0
0.691900,0,0,0,0,0,0,0,0
0.693300,0,0,0,0,0,0,0,0
0.694674,0,0,0,0,0,0,0,0
0.696027,0,0,0,114,114,0,301476,0
0.697374,0,0,0,0,0,0,0,0
0.698712,0,0,0,0,0,0,0,0
0.700050,0,0,0,0,0,0,0,0
