elapsed_s,RBBM_US_VSC_BUSY,RBBM_US_UCHE_BUSY,RBBM_US_HLSQ_BUSY,RBBM_S_HLSQ_BUSY
1.244189,0,0,104,0
1.245750,0,0,104,0
1.247300,0,0,104,0
1.248849,0,0,104,0
1.250443,0,0,104,0
1.251992,0,0,104,0
1.253538,0,0,104,0
1.255007,0,0,104,0
1.256422,0,0,104,0
1.257984,0,0,104,0
1.259539,0,0,104,0
1.261088,0,0,104,0
1.262641,0,0,104,0
1.264192,0,0,104,0
1.265741,0,0,104,0
1.267225,0,0,104,0
1.268749,0,0,104,0
1.270302,0,0,104,0
1.271855,0,0,104,0
1.273405,0,0,104,0
1.274960,0,0,104,0
1.276512,0,0,104,0
1.278083,0,0,104,0
1.279640,0,0,104,0
1.281188,0,0,104,0
1.282743,0,0,104,0
1.284296,0,0,104,0
1.285906,0,0,104,0
1.287420,0,0,104,0
1.288831,0,0,104,0
1.290264,0,0,104,0
1.291656,0,0,104,0
1.293043,0,0,104,0
1.294432,0,0,104,0
1.295818,0,0,104,0
1.297333,0,0,104,0
1.298927,0,0,104,0
1.300367,0,0,104,0
1.301889,0,0,104,0
1.303445,0,0,104,0
1.304996,0,0,104,0
1.306592,0,0,104,0
1.308145,0,0,104,0
1.309696,0,0,104,0
1.311262,0,0,104,0
1.312815,0,0,104,0
1.314410,0,0,104,0
1.315953,0,0,104,0
1.317492,0,0,104,0
1.318913,0,0,104,0
1.320435,0,0,104,0
1.322041,0,0,104,0
1.323598,0,0,104,0
1.325148,0,0,104,0
1.326702,0,0,104,0
1.328254,0,0,104,0
1.329803,0,0,104,0
1.331464,0,0,104,0
1.333026,0,0,104,0
1.334579,0,0,104,0
1.336132,0,0,104,0
1.337681,0,0,104,0
1.339279,0,0,104,0
1.340832,0,0,104,0
1.342386,0,0,104,0
1.343952,0,0,104,0
1.345503,0,0,104,0
1.347056,0,0,104,0
1.348608,0,0,104,0
1.350158,0,0,104,0
1.351734,0,0,104,0
1.353285,0,0,104,0
1.354729,0,0,104,0
1.356256,0,0,104,0
1.357810,0,0,104,0
1.359236,0,0,104,0
1.360761,0,0,104,0
1.362360,0,0,104,0
1.363917,0,0,104,0
1.365484,0,0,104,0
1.366932,0,0,104,0
1.368483,0,0,104,0
1.370080,0,0,104,0
1.371639,0,0,104,0
1.373192,0,0,104,0
1.374750,0,0,104,0
1.376319,0,0,104,0
1.377873,0,0,104,0
1.379524,0,0,104,0
1.381077,0,0,104,0
1.382634,0,0,104,0
1.384190,0,0,104,0
1.385743,0,0,104,0
1.387227,0,0,104,0
1.388752,0,0,104,0
1.390310,0,0,104,0
1.391865,0,0,104,0
1.393418,0,0,104,0
1.394977,0,0,104,0
1.396532,0,0,104,0
1.398100,0,0,104,0
1.399659,0,0,104,0
1.401212,0,0,104,0
1.402770,0,0,104,0
1.404325,0,0,104,0
1.405878,0,0,104,0
1.407438,0,0,104,0
1.408880,0,0,104,0
1.410451,0,0,104,0
1.412008,0,0,104,0
1.413561,0,0,104,0
1.415116,0,0,104,0
1.416672,0,0,104,0
1.418271,0,0,104,0
1.419831,0,0,104,0
1.421376,0,0,104,0
1.422798,0,0,104,0
1.424322,0,0,104,0
