elapsed_s,CP_SQE_SYNC_STALL,CP_SQE_PM4_WFI_STALL,CP_SQE_SYS_WFI_STALL,CP_WAIT_ON_OTHER_PIPE,CP_OUTPUT_BLOCKED,CP_SQE_T4_EXEC,CP_SQE_LOAD_STATE_EXEC,CP_SQE_SAVE_SDS_STATE,CP_SQE_DRAW_EXEC,CP_SQE_CTXT_REG_BUNCH_EXEC,CP_SQE_EXEC_PROFILED,CP_MEMORY_POOL_EMPTY,CP_MEMORY_POOL_SYNC_STALL,CP_MEMORY_POOL_ABOVE_THRESH
0.506425,0,0,0,0,0,0,0,0,0,0,483285,483083,0,0
0.508027,0,0,0,0,0,0,0,0,0,0,484365,484155,0,0
0.509758,0,0,0,0,0,0,0,0,0,0,488931,488771,0,0
0.511367,0,0,0,0,0,0,0,0,0,0,484380,484171,0,0
0.512970,0,0,0,0,0,0,0,0,0,0,483502,483327,0,0
0.514576,0,0,0,0,0,0,0,0,0,0,484204,483995,0,0
0.516181,0,0,0,0,0,0,0,0,0,0,483291,483115,0,0
0.517786,0,0,0,0,0,0,0,0,0,0,488419,488199,0,0
0.519395,0,0,0,0,0,0,0,0,0,0,484794,484612,0,0
0.521012,0,0,0,0,0,0,0,0,0,0,483549,483417,0,0
0.522620,0,0,0,0,0,0,0,0,0,0,486127,485871,0,0
0.524226,0,0,0,0,0,0,0,0,0,0,483049,482845,0,0
0.525830,0,0,0,0,0,0,0,0,0,0,490747,490567,0,0
0.527440,0,0,0,0,0,0,0,0,0,0,484868,484661,0,0
0.529043,0,0,0,0,0,0,0,0,0,0,484032,483867,0,0
0.530651,0,0,0,0,0,0,0,0,0,0,480498,480294,0,0
0.532269,0,0,0,0,0,0,0,0,0,0,483468,483269,0,0
0.533873,0,0,0,0,0,0,0,0,0,0,490894,490690,0,0
0.535523,0,0,0,0,0,0,0,0,0,0,483008,482905,0,0
0.537127,0,0,0,0,0,0,0,0,0,0,482859,482577,0,0
0.538733,0,0,0,0,0,0,0,0,0,0,483988,483811,0,0
0.540335,0,0,0,0,0,0,0,0,0,0,482206,481997,0,0
0.541947,0,0,0,0,0,0,0,0,0,0,1289876,1289695,0,0
0.544163,0,0,0,0,0,0,0,0,0,0,473229,473039,0,0
0.545609,0,0,0,0,0,0,0,0,0,0,477744,477518,0,0
0.547044,0,0,0,0,0,0,0,0,0,0,476827,476650,0,0
0.548478,0,0,0,0,0,0,0,0,0,0,450577,450400,0,0
0.549952,0,0,0,0,0,0,0,0,0,0,492938,492739,0,0
0.551412,0,0,0,0,0,0,0,0,0,0,483500,483284,0,0
