elapsed_s,CP_LONG_PREEMPTIONS,CP_SQE_I_CACHE_STARVE,CP_SQE_IDLE,CP_SQE_PM4_STARVE_RB,CP_SQE_PM4_STARVE_IB1,CP_SQE_PM4_STARVE_IB2,CP_SQE_PM4_STARVE_IB3,CP_SQE_PM4_STARVE_FSDT,CP_SQE_PM4_STARVE_SDS,CP_SQE_MRB_STARVE,CP_SQE_RRB_STARVE,CP_SQE_VSD_STARVE,CP_VSD_DECODE_STARVE,CP_SQE_PIPE_OUT_STALL
0.141452,0,1652,448724,137,0,0,0,0,0,0,86,0,0,0
0.142926,0,1650,481649,136,0,0,0,0,0,0,90,0,0,0
0.144386,0,1650,460052,137,0,0,0,0,0,0,89,0,0,0
0.145832,0,1648,453008,136,0,0,0,0,0,0,87,0,0,0
0.147273,0,1659,476044,137,0,0,0,0,0,0,86,0,0,0
0.148738,0,1657,454352,137,0,0,0,0,0,0,85,0,0,0
0.150178,0,1653,489430,137,0,0,0,0,0,0,89,0,0,0
0.151787,0,1654,478538,138,0,0,0,0,0,0,87,0,0,0
0.153394,0,1650,479681,137,0,0,0,0,0,0,85,0,0,0
0.155000,0,1790,480305,136,0,0,0,0,0,0,86,0,0,0
0.156607,0,1654,479396,137,0,0,0,0,0,0,90,0,0,0
0.158213,0,1651,527431,137,0,0,0,0,0,0,89,0,0,0
0.159755,0,1585,443624,131,0,0,0,0,0,0,86,0,0,0
0.161331,0,1631,458836,132,0,0,0,0,0,0,86,0,0,0
0.162937,0,1586,459316,131,0,0,0,0,0,0,85,0,0,0
0.164544,0,1779,459946,131,0,0,0,0,0,0,87,0,0,0
0.166151,0,1589,504426,132,0,0,0,0,0,0,86,0,0,0
0.167802,0,1629,459563,132,0,0,0,0,0,0,84,0,0,0
0.169409,0,1629,460645,132,0,0,0,0,0,0,85,0,0,0
0.171027,0,1588,457592,132,0,0,0,0,0,0,88,0,0,0
0.172697,0,1633,459791,132,0,0,0,0,0,0,84,0,0,0
0.174303,0,1591,505315,131,0,0,0,0,0,0,86,0,0,0
0.175956,0,1768,459868,132,0,0,0,0,0,0,83,0,0,0
0.177563,0,1670,457718,132,0,0,0,0,0,0,85,0,0,0
0.179167,0,1636,464523,132,0,0,0,0,0,0,87,0,0,0
0.180778,0,1598,460255,132,0,0,0,0,0,0,85,0,0,0
0.182437,0,1593,459281,131,0,0,0,0,0,0,87,0,0,0
0.184045,0,1593,458167,132,0,0,0,0,0,0,84,0,0,0
0.185654,0,1595,460791,132,0,0,0,0,0,0,85,0,0,0
0.187135,0,1638,708291,132,0,0,0,0,0,0,83,0,0,0
0.188830,0,1708,434014,131,0,0,0,0,0,0,84,0,0,0
0.190268,0,1632,472074,132,0,0,0,0,0,0,83,0,0,0
0.191745,0,1595,425715,132,0,0,0,0,0,0,87,0,0,0
0.193189,0,1588,440349,131,0,0,0,0,0,0,86,0,0,0
0.194623,0,1767,441002,132,0,0,0,0,0,0,86,0,0,0
0.196055,0,1590,419980,132,0,0,0,0,0,0,87,0,0,0
0.197488,0,1591,419986,132,0,0,0,0,0,0,88,0,0,0
0.198969,0,1635,427006,132,0,0,0,0,0,0,85,0,0,0
0.200375,0,1609,423300,132,0,0,0,0,0,0,85,0,0,0
0.201780,0,1595,422325,131,0,0,0,0,0,0,85,0,0,0
0.203191,0,1635,455014,132,0,0,0,0,0,0,83,0,0,0
0.204641,0,1591,440262,131,0,0,0,0,0,0,88,0,0,0
0.206045,0,1597,422241,132,0,0,0,0,0,0,87,0,0,0
0.207478,0,1585,421053,133,0,0,0,0,0,0,87,0,0,0
0.208871,0,1594,411065,132,0,0,0,0,0,0,87,0,0,0
0.210257,0,1632,411181,132,0,0,0,0,0,0,83,0,0,0
0.211643,0,1598,410889,132,0,0,0,0,0,0,83,0,0,0
0.213028,0,1671,409750,131,0,0,0,0,0,0,88,0,0,0
0.214447,0,1628,498819,132,0,0,0,0,0,0,84,0,0,0
0.215898,0,1628,494850,152,0,0,0,0,0,0,88,0,0,0
0.217347,0,1697,495574,132,0,0,0,0,0,0,88,0,0,0
0.218796,0,1872,494358,150,0,0,0,0,0,0,86,0,0,0
0.220245,0,1906,495011,152,0,0,0,0,0,0,87,0,0,0
0.221702,0,1609,502592,132,0,0,0,0,0,0,84,0,0,0
0.223164,0,1594,548003,132,0,0,0,0,0,0,85,0,0,0
0.224734,0,1632,444755,133,0,0,0,0,0,0,86,0,0,0
