elapsed_s,TSE_BE_CINVOCATION,TSE_BE_CPRIMITIVES,TSE_BE_2D_INPUT_PRIM,TSE_BE_2D_ALIVE_CYCLES
1.524410,0,0,0,0
1.525856,0,0,0,0
1.527335,0,0,0,0
1.530249,0,0,0,0
1.531695,0,0,0,0
1.533059,0,0,0,0
1.534402,0,0,0,0
1.535746,0,0,0,0
1.537088,0,0,0,0
1.538449,0,0,0,0
1.539931,0,0,0,0
1.541451,0,0,0,0
1.543006,0,0,0,0
1.544574,0,0,0,0
1.546132,0,0,0,0
1.547732,0,0,0,0
1.549286,0,0,0,0
1.550842,0,0,0,0
1.552397,0,0,0,0
1.553951,0,0,0,0
1.555375,0,0,0,0
1.556906,0,0,0,0
1.558463,0,0,0,0
1.560010,0,0,0,0
1.561555,0,0,0,0
1.563020,0,0,0,0
1.564546,0,0,0,0
1.566117,0,0,0,0
1.567672,0,0,0,0
1.569226,0,0,0,0
1.570826,0,0,0,0
1.572381,0,0,0,0
1.573935,0,0,0,0
1.575534,0,0,0,0
1.576974,0,0,0,0
1.578545,0,0,0,0
1.580100,0,0,0,0
1.581537,0,0,0,0
1.583069,0,0,0,0
1.584625,0,0,0,0
1.586181,0,0,0,0
1.587795,0,0,0,0
1.589348,0,0,0,0
1.590903,0,0,0,0
1.592458,0,0,0,0
1.594015,0,0,0,0
1.595571,0,0,0,0
1.597123,0,0,0,0
1.598694,0,0,0,0
1.600239,0,0,0,0
1.601785,0,0,0,0
1.603226,0,0,0,0
1.604622,0,0,0,0
