elapsed_s,TSE_CLIP_CODE_WORKING_CYCLE_L1,TSE_CLIP_WORKING_CYCLE_L1,TSE_CLIP_CTRL_WORKING_CYCLE_L2,TSE_CLIP_VP_FMUL_WORKING_CYCLE_L2
1.508018,0,0,0,0
1.509570,0,0,0,0
1.511169,0,0,0,0
1.512724,0,0,0,0
1.514277,0,0,0,0
1.515830,0,0,0,0
1.517374,0,0,0,0
1.518897,0,0,0,0
1.520524,0,0,0,0
1.522075,0,0,0,0
1.523628,0,0,0,0
1.525180,0,0,0,0
1.526734,0,0,0,0
1.528288,0,0,0,0
1.529853,0,0,0,0
1.531408,0,0,0,0
1.532962,0,0,0,0
1.534514,0,0,0,0
1.536094,0,0,0,0
1.537646,0,0,0,0
1.539201,0,0,0,0
1.540766,0,0,0,0
1.542317,0,0,0,0
1.543913,0,0,0,0
1.545466,0,0,0,0
1.547020,0,0,0,0
1.548573,0,0,0,0
1.550125,0,0,0,0
