elapsed_s,TSE_NEVER_COUNT,TSE_BE_BUSY_CYCLES,TSE_BE_CLIPPING_CYCLES,TSE_BE_STALL_CYCLES_RAS
1.385710,0,0,0,0
1.387210,0,0,0,0
1.388605,0,0,0,0
1.389991,0,0,0,0
1.391510,0,0,0,0
1.393106,0,0,0,0
1.394656,0,0,0,0
1.396208,0,0,0,0
1.397765,0,0,0,0
1.399305,0,0,0,0
1.400722,0,0,0,0
1.402240,0,0,0,0
1.403793,0,0,0,0
1.405345,0,0,0,0
1.406895,0,0,0,0
1.408458,0,0,0,0
1.410010,0,0,0,0
1.411564,0,0,0,0
1.413115,0,0,0,0
1.414664,0,0,0,0
1.416216,0,0,0,0
1.417768,0,0,0,0
1.419329,0,0,0,0
1.420940,0,0,0,0
1.422459,0,0,0,0
1.424011,0,0,0,0
1.425606,0,0,0,0
1.427156,0,0,0,0
1.428583,0,0,0,0
1.429989,0,0,0,0
1.431380,0,0,0,0
1.432766,0,0,0,0
1.434151,0,0,0,0
1.435538,0,0,0,0
1.436923,0,0,0,0
1.438436,0,0,0,0
1.439989,0,0,0,0
1.441635,0,0,0,0
1.443186,0,0,0,0
1.444741,0,0,0,0
1.446292,0,0,0,0
1.447844,0,0,0,0
1.449398,0,0,0,0
1.450947,0,0,0,0
1.452383,0,0,0,0
1.453904,0,0,0,0
1.455456,0,0,0,0
1.457051,0,0,0,0
1.458600,0,0,0,0
1.460151,0,0,0,0
1.461703,0,0,0,0
1.463266,0,0,0,0
1.464693,0,0,0,0
1.466213,0,0,0,0
1.467767,0,0,0,0
1.469320,0,0,0,0
1.470871,0,0,0,0
1.472424,0,0,0,0
1.473990,0,0,0,0
1.475545,0,0,0,0
1.477098,0,0,0,0
1.478650,0,0,0,0
1.480203,0,0,0,0
1.481747,0,0,0,0
1.483289,0,0,0,0
1.484886,0,0,0,0
1.486319,0,0,0,0
1.487712,0,0,0,0
1.489142,0,0,0,0
1.490529,0,0,0,0
1.491916,0,0,0,0
1.493485,0,0,0,0
1.495049,0,0,0,0
1.496655,0,0,0,0
1.498202,0,0,0,0
1.499755,0,0,0,0
1.501298,0,0,0,0
1.502839,0,0,0,0
1.504258,0,0,0,0
1.505792,0,0,0,0
1.507394,0,0,0,0
1.508946,0,0,0,0
1.510497,0,0,0,0
1.512051,0,0,0,0
1.513594,0,0,0,0
1.515136,0,0,0,0
