elapsed_s,TSE_BE_CLIP_PLANES,TSE_BE_EMPTY_BBOX_KILLED_PRIM,TSE_BE_ST1_VP_PARAMS_CACHE_MISS,TSE_BE_ST2_VPORT_VP_PARAMS_CACHE_MISS
0.940638,0,0,0,0
0.942192,0,0,0,0
0.943758,0,0,0,0
0.945311,0,0,0,0
0.946860,0,0,0,0
0.948414,0,0,0,0
0.949965,0,0,0,0
0.951516,0,0,0,0
0.953091,0,0,0,0
0.954651,0,0,0,0
0.956204,0,0,0,0
0.957805,0,0,0,0
0.959355,0,0,0,0
0.960848,0,0,0,0
0.962369,0,0,0,0
0.963922,0,0,0,0
0.965486,0,0,0,0
0.967035,0,0,0,0
0.968585,0,0,0,0
0.970136,0,0,0,0
0.971759,0,0,0,0
0.973417,0,0,0,0
0.974965,0,0,0,0
0.976407,0,0,0,0
0.977927,0,0,0,0
0.979476,0,0,0,0
0.981029,0,0,0,0
0.982577,0,0,0,0
0.984130,0,0,0,0
0.985679,0,0,0,0
0.987237,0,0,0,0
0.988786,0,0,0,0
0.990337,0,0,0,0
0.991888,0,0,0,0
0.993438,0,0,0,0
0.994984,0,0,0,0
0.996535,0,0,0,0
0.998099,0,0,0,0
0.999648,0,0,0,0
1.001072,0,0,0,0
1.002593,0,0,0,0
1.004145,0,0,0,0
1.005739,0,0,0,0
1.007289,0,0,0,0
1.008852,0,0,0,0
1.010403,0,0,0,0
1.011955,0,0,0,0
1.013506,0,0,0,0
1.015055,0,0,0,0
1.016494,0,0,0,0
1.018039,0,0,0,0
1.019600,0,0,0,0
1.021155,0,0,0,0
1.022751,0,0,0,0
1.024303,0,0,0,0
1.025853,0,0,0,0
1.027403,0,0,0,0
1.028958,0,0,0,0
1.030521,0,0,0,0
1.032073,0,0,0,0
1.033624,0,0,0,0
1.035173,0,0,0,0
1.036724,0,0,0,0
1.038276,0,0,0,0
1.039828,0,0,0,0
1.041391,0,0,0,0
1.042955,0,0,0,0
1.044507,0,0,0,0
1.045945,0,0,0,0
1.047343,0,0,0,0
1.048734,0,0,0,0
1.050132,0,0,0,0
1.051536,0,0,0,0
1.052958,0,0,0,0
1.055610,0,0,0,0
1.057328,0,0,0,0
1.058881,0,0,0,0
1.060299,0,0,0,0
1.061701,0,0,0,0
1.063083,0,0,0,0
1.064466,0,0,0,0
1.065855,0,0,0,0
1.067242,0,0,0,0
1.068671,0,0,0,0
1.070188,0,0,0,0
1.071741,0,0,0,0
1.073309,0,0,0,0
1.074859,0,0,0,0
1.076412,0,0,0,0
1.077955,0,0,0,0
1.079496,0,0,0,0
1.080925,0,0,0,0
1.083793,0,0,0,0
1.085254,0,0,0,0
1.086644,0,0,0,0
1.088033,0,0,0,0
1.089420,0,0,0,0
1.090806,0,0,0,0
1.092193,0,0,0,0
1.093683,0,0,0,0
1.095232,0,0,0,0
1.096800,0,0,0,0
1.098350,0,0,0,0
1.099903,0,0,0,0
1.101498,0,0,0,0
1.103049,0,0,0,0
1.104477,0,0,0,0
1.106003,0,0,0,0
1.107565,0,0,0,0
1.109122,0,0,0,0
1.110672,0,0,0,0
1.112225,0,0,0,0
1.113778,0,0,0,0
1.115329,0,0,0,0
1.116881,0,0,0,0
1.118485,0,0,0,0
1.120038,0,0,0,0
1.121590,0,0,0,0
1.123142,0,0,0,0
1.124695,0,0,0,0
1.126247,0,0,0,0
1.127801,0,0,0,0
1.129365,0,0,0,0
1.130918,0,0,0,0
1.132471,0,0,0,0
1.134069,0,0,0,0
1.135621,0,0,0,0
1.137178,0,0,0,0
1.138730,0,0,0,0
1.140298,0,0,0,0
1.141850,0,0,0,0
1.143401,0,0,0,0
1.144957,0,0,0,0
1.146508,0,0,0,0
1.148062,0,0,0,0
1.149659,0,0,0,0
1.151223,0,0,0,0
1.152776,0,0,0,0
1.154328,0,0,0,0
1.155882,0,0,0,0
1.157435,0,0,0,0
1.158985,0,0,0,0
1.160539,0,0,0,0
1.162104,0,0,0,0
1.163656,0,0,0,0
1.165071,0,0,0,0
1.166508,0,0,0,0
1.168027,0,0,0,0
1.169580,0,0,0,0
1.171130,0,0,0,0
1.172697,0,0,0,0
1.174136,0,0,0,0
1.175551,0,0,0,0
1.176994,0,0,0,0
1.178418,0,0,0,0
1.179806,0,0,0,0
1.181192,0,0,0,0
