elapsed_s,HLSQ_BV_CTXT_BUF_FULL_BLOCK_CPI,HLSQ_VS_CONST_BUF_FULL_BLOCK_CPI,HLSQ_FS_CONST_BUF_FULL_BLOCK_CPI,HLSQ_BV_CONST_BUF_FULL_BLOCK_CPI,HLSQ_VS_INS_BUF_FULL_BLOCK_CPI,HLSQ_FS_INS_BUF_FULL_BLOCK_CPI
0.197849,0,0,0,0,0,0
0.201808,0,0,0,0,0,0
0.205469,0,0,0,0,0,0
0.206835,0,0,0,0,0,0
0.208154,0,0,0,0,0,0
0.209414,0,0,0,0,0,0
0.210732,0,0,0,0,0,0
0.211977,0,0,0,0,0,0
0.213247,0,0,0,0,0,0
0.214554,0,0,0,0,0,0
0.215853,0,0,0,0,0,0
0.217167,0,0,0,0,0,0
0.218458,0,0,0,0,0,0
0.219763,0,0,0,0,0,0
0.221119,0,0,0,0,0,0
0.222394,0,0,0,0,0,0
0.223654,0,0,0,0,0,0
0.224912,0,0,0,0,0,0
0.226231,0,0,0,0,0,0
0.227514,0,0,0,0,0,0
0.228820,0,0,0,0,0,0
0.230116,0,0,0,0,0,0
0.231380,0,0,0,0,0,0
0.232640,0,0,0,0,0,0
0.234055,0,0,0,0,0,0
0.235314,0,0,0,0,0,0
0.236630,0,0,0,0,0,0
0.237928,0,0,0,0,0,0
0.239225,0,0,0,0,0,0
0.240662,0,0,0,0,0,0
0.242164,0,0,0,0,0,0
0.243463,0,0,0,0,0,0
0.244954,0,0,0,0,0,0
0.246434,0,0,0,0,0,0
0.247735,0,0,0,0,0,0
0.249030,0,0,0,0,0,0
0.250589,0,0,0,0,0,0
0.252067,0,0,0,0,0,0
0.253592,0,0,0,0,0,0
0.254974,0,0,0,0,0,0
0.256434,0,0,0,0,0,0
0.257800,0,0,0,0,0,0
0.259159,0,0,0,0,0,0
0.260614,0,0,0,0,0,0
0.261912,0,0,0,0,0,0
0.263202,0,0,0,0,0,0
0.264495,0,0,0,0,0,0
0.266248,0,0,0,0,0,0
0.267832,0,0,0,0,0,0
0.269131,0,0,0,0,0,0
0.270912,0,0,0,0,0,0
0.272383,0,0,0,0,0,0
0.273735,0,0,0,0,0,0
0.275326,0,0,0,0,0,0
0.276926,0,0,0,0,0,0
0.278223,0,0,0,0,0,0
0.279511,0,0,0,0,0,0
0.280798,0,0,0,0,0,0
0.282088,0,0,0,0,0,0
0.283375,0,0,0,0,0,0
0.284707,0,0,0,0,0,0
0.285996,0,0,0,0,0,0
0.287281,0,0,0,0,0,0
0.288566,0,0,0,0,0,0
0.289853,0,0,0,0,0,0
0.291137,0,0,0,0,0,0
0.292422,0,0,0,0,0,0
0.293756,0,0,0,0,0,0
0.295041,0,0,0,0,0,0
0.296326,0,0,0,0,0,0
0.297613,0,0,0,0,0,0
0.301786,0,0,0,0,0,0
0.303878,0,0,0,0,0,0
0.305310,0,0,0,0,0,0
0.306694,0,0,0,0,0,0
0.308000,0,0,0,0,0,0
0.309290,0,0,0,0,0,0
0.310650,0,0,0,0,0,0
0.311915,0,0,0,0,0,0
0.313133,0,0,0,0,0,0
0.314390,0,0,0,0,0,0
0.315659,0,0,0,0,0,0
0.316925,0,0,0,0,0,0
0.318239,0,0,0,0,0,0
0.319488,0,0,0,0,0,0
0.320735,0,0,0,0,0,0
0.321973,0,0,0,0,0,0
0.323217,0,0,0,0,0,0
0.324455,0,0,0,0,0,0
0.325746,0,0,0,0,0,0
0.327153,0,0,0,0,0,0
0.328410,0,0,0,0,0,0
0.329673,0,0,0,0,0,0
0.330805,0,0,0,0,0,0
0.332061,0,0,0,0,0,0
0.333332,0,0,0,0,0,0
0.334622,0,0,0,0,0,0
0.335910,0,0,0,0,0,0
0.337203,0,0,0,0,0,0
0.338567,0,0,0,0,0,0
0.339861,0,0,0,0,0,0
0.341154,0,0,0,0,0,0
