elapsed_s,HLSQ_L2STC_REQ_INS_HLSQ,HLSQ_L2STC_REQ_INS_HLSQ_HIT,HLSQ_L2STC_REQ_INS_SP,HLSQ_L2STC_REQ_INS_SP_HIT,HLSQ_L2STC_REQ_UCHE,HLSQ_L2STC_LATENCY_CYCLES
0.217800,0,0,0,0,0,0
0.218975,0,0,0,0,0,0
0.220163,0,0,0,0,0,0
0.221334,0,0,0,0,0,0
0.223162,0,0,0,0,0,0
0.224493,0,0,0,0,0,0
0.225696,0,0,0,0,0,0
0.226863,0,0,0,0,0,0
0.228054,0,0,0,0,0,0
0.229227,0,0,0,0,0,0
0.230351,0,0,0,0,0,0
0.231474,0,0,0,0,0,0
0.232876,0,0,0,0,0,0
0.234339,0,0,0,0,0,0
0.235719,0,0,0,0,0,0
0.236898,0,0,0,0,0,0
0.238107,0,0,0,0,0,0
0.239278,0,0,0,0,0,0
0.240646,0,0,0,0,0,0
0.241825,0,0,0,0,0,0
0.243000,0,0,0,0,0,0
0.244258,0,0,0,0,0,0
0.245435,0,0,0,0,0,0
0.246611,0,0,0,0,0,0
0.248015,0,0,0,0,0,0
0.249189,0,0,0,0,0,0
0.250365,0,0,0,0,0,0
0.251541,0,0,0,0,0,0
0.252718,0,0,0,0,0,0
0.253896,0,0,0,0,0,0
0.255070,0,0,0,0,0,0
0.256247,0,0,0,0,0,0
0.257425,0,0,0,0,0,0
0.258600,0,0,0,0,0,0
0.260110,0,0,0,0,0,0
0.261285,0,0,0,0,0,0
0.262459,0,0,0,0,0,0
0.263849,0,0,0,0,0,0
0.265023,0,0,0,0,0,0
0.266190,0,0,0,0,0,0
0.267367,0,0,0,0,0,0
0.268546,0,0,0,0,0,0
0.269721,0,0,0,0,0,0
0.270894,0,0,0,0,0,0
0.272066,0,0,0,0,0,0
0.273275,0,0,0,0,0,0
0.274670,0,0,0,0,0,0
0.275955,0,0,0,0,0,0
0.277376,0,0,0,0,0,0
0.278897,0,0,0,0,0,0
0.280115,0,0,0,0,0,0
0.281676,0,0,0,0,0,0
0.282867,0,0,0,0,0,0
0.284129,0,0,0,0,0,0
0.285311,0,0,0,0,0,0
0.286640,0,0,0,0,0,0
0.287814,0,0,0,0,0,0
0.289062,0,0,0,0,0,0
0.290261,0,0,0,0,0,0
0.291442,0,0,0,0,0,0
0.292622,0,0,0,0,0,0
0.293798,0,0,0,0,0,0
0.294977,0,0,0,0,0,0
0.296152,0,0,0,0,0,0
0.297327,0,0,0,0,0,0
0.298503,0,0,0,0,0,0
0.299828,0,0,0,0,0,0
0.301001,0,0,0,0,0,0
0.302263,0,0,0,0,0,0
0.303436,0,0,0,0,0,0
0.304753,0,0,0,0,0,0
0.305925,0,0,0,0,0,0
0.307099,0,0,0,0,0,0
0.308480,0,0,0,0,0,0
0.309678,0,0,0,0,0,0
0.310812,0,0,0,0,0,0
0.311939,0,0,0,0,0,0
0.313109,0,0,0,0,0,0
0.314288,0,0,0,0,0,0
0.315746,0,0,0,0,0,0
0.317113,0,0,0,0,0,0
0.318225,0,0,0,0,0,0
0.319338,0,0,0,0,0,0
0.320463,0,0,0,0,0,0
0.321622,0,0,0,0,0,0
0.322776,0,0,0,0,0,0
0.323970,0,0,0,0,0,0
0.325126,0,0,0,0,0,0
0.326279,0,0,0,0,0,0
0.327432,0,0,0,0,0,0
0.328582,0,0,0,0,0,0
0.329730,0,0,0,0,0,0
0.330879,0,0,0,0,0,0
0.332703,0,0,0,0,0,0
0.333935,0,0,0,0,0,0
0.335797,0,0,0,0,0,0
0.337135,0,0,0,0,0,0
0.338309,0,0,0,0,0,0
0.339486,0,0,0,0,0,0
0.340660,0,0,0,0,0,0
0.341839,0,0,0,0,0,0
0.343299,0,0,0,0,0,0
0.344477,0,0,0,0,0,0
0.345650,0,0,0,0,0,0
0.346819,0,0,0,0,0,0
0.348041,0,0,0,0,0,0
0.349214,0,0,0,0,0,0
0.350540,0,0,0,0,0,0
0.351713,0,0,0,0,0,0
