elapsed_s,TSE_SETUP_FMUL_3_WORKING_CYCLE_L3,TSE_SETUP_FMUL_4_WORKING_CYCLE_L3,TSE_SETUP_FMUL_5_WORKING_CYCLE_L3,TSE_EDGE_SETUP_WORKING_CYCLE_L1
1.079845,0,0,0,0
1.081398,0,0,0,0
1.082949,0,0,0,0
1.084498,0,0,0,0
1.086050,0,0,0,0
1.087601,0,0,0,0
1.089149,0,0,0,0
1.090718,0,0,0,0
1.092267,0,0,0,0
1.093819,0,0,0,0
1.095413,0,0,0,0
1.096963,0,0,0,0
1.098519,0,0,0,0
1.100068,0,0,0,0
1.101633,0,0,0,0
1.103185,0,0,0,0
1.104733,0,0,0,0
1.106282,0,0,0,0
1.107831,0,0,0,0
1.109383,0,0,0,0
1.110989,0,0,0,0
1.113608,0,0,0,0
1.115072,0,0,0,0
1.116599,0,0,0,0
1.118153,0,0,0,0
1.119697,0,0,0,0
1.121371,0,0,0,0
1.122924,0,0,0,0
1.124466,0,0,0,0
1.125886,0,0,0,0
1.127450,0,0,0,0
1.129000,0,0,0,0
1.130556,0,0,0,0
1.132105,0,0,0,0
1.133546,0,0,0,0
1.134939,0,0,0,0
1.136325,0,0,0,0
1.137711,0,0,0,0
1.139097,0,0,0,0
1.140481,0,0,0,0
1.141866,0,0,0,0
1.143423,0,0,0,0
1.144986,0,0,0,0
1.146539,0,0,0,0
1.148086,0,0,0,0
1.149516,0,0,0,0
1.151036,0,0,0,0
1.152578,0,0,0,0
1.153994,0,0,0,0
1.155525,0,0,0,0
1.157066,0,0,0,0
1.158694,0,0,0,0
1.160291,0,0,0,0
1.161844,0,0,0,0
1.163395,0,0,0,0
1.164943,0,0,0,0
1.166587,0,0,0,0
1.168135,0,0,0,0
1.169688,0,0,0,0
1.171238,0,0,0,0
1.172787,0,0,0,0
1.174337,0,0,0,0
1.175890,0,0,0,0
1.177330,0,0,0,0
1.178851,0,0,0,0
1.180402,0,0,0,0
1.181953,0,0,0,0
1.183504,0,0,0,0
1.185053,0,0,0,0
1.186606,0,0,0,0
1.188167,0,0,0,0
1.189720,0,0,0,0
1.191313,0,0,0,0
1.192862,0,0,0,0
1.194412,0,0,0,0
1.195962,0,0,0,0
1.197515,0,0,0,0
1.199078,0,0,0,0
1.200627,0,0,0,0
1.202177,0,0,0,0
1.203727,0,0,0,0
1.205569,0,0,0,0
1.207168,0,0,0,0
1.208717,0,0,0,0
1.210281,0,0,0,0
1.211832,0,0,0,0
1.213386,0,0,0,0
1.214938,0,0,0,0
1.216487,0,0,0,0
1.218039,0,0,0,0
1.219590,0,0,0,0
1.221151,0,0,0,0
1.222707,0,0,0,0
1.224302,0,0,0,0
1.225853,0,0,0,0
1.227404,0,0,0,0
1.228953,0,0,0,0
1.230479,0,0,0,0
1.232008,0,0,0,0
1.233559,0,0,0,0
1.235109,0,0,0,0
1.236658,0,0,0,0
1.238208,0,0,0,0
1.239757,0,0,0,0
1.241181,0,0,0,0
1.242746,0,0,0,0
1.244293,0,0,0,0
1.245723,0,0,0,0
1.247247,0,0,0,0
1.248797,0,0,0,0
1.250350,0,0,0,0
1.251902,0,0,0,0
1.253468,0,0,0,0
1.255065,0,0,0,0
1.256616,0,0,0,0
1.258169,0,0,0,0
1.259721,0,0,0,0
1.261274,0,0,0,0
1.262827,0,0,0,0
1.264389,0,0,0,0
1.265943,0,0,0,0
1.267496,0,0,0,0
1.269046,0,0,0,0
1.270601,0,0,0,0
1.272154,0,0,0,0
1.273708,0,0,0,0
1.275273,0,0,0,0
1.276821,0,0,0,0
1.278371,0,0,0,0
1.279922,0,0,0,0
1.281474,0,0,0,0
1.283025,0,0,0,0
1.284573,0,0,0,0
1.286135,0,0,0,0
1.287688,0,0,0,0
1.289327,0,0,0,0
1.290846,0,0,0,0
1.292234,0,0,0,0
1.293752,0,0,0,0
1.295302,0,0,0,0
1.296863,0,0,0,0
1.298413,0,0,0,0
1.299964,0,0,0,0
1.301517,0,0,0,0
1.303110,0,0,0,0
1.304659,0,0,0,0
1.306209,0,0,0,0
1.307774,0,0,0,0
1.309326,0,0,0,0
1.310877,0,0,0,0
1.312425,0,0,0,0
1.313977,0,0,0,0
1.315528,0,0,0,0
1.317076,0,0,0,0
1.318654,0,0,0,0
1.320248,0,0,0,0
1.321801,0,0,0,0
1.323351,0,0,0,0
1.324900,0,0,0,0
1.326503,0,0,0,0
1.328053,0,0,0,0
1.329617,0,0,0,0
1.331167,0,0,0,0
1.332716,0,0,0,0
1.334266,0,0,0,0
1.335817,0,0,0,0
1.337370,0,0,0,0
1.338920,0,0,0,0
1.340483,0,0,0,0
1.342035,0,0,0,0
1.343585,0,0,0,0
1.345133,0,0,0,0
1.346689,0,0,0,0
1.348237,0,0,0,0
1.349774,0,0,0,0
1.351267,0,0,0,0
1.352665,0,0,0,0
1.354181,0,0,0,0
1.355731,0,0,0,0
1.357284,0,0,0,0
1.358835,0,0,0,0
1.360383,0,0,0,0
1.361948,0,0,0,0
1.363499,0,0,0,0
1.365048,0,0,0,0
1.366603,0,0,0,0
1.368198,0,0,0,0
1.369750,0,0,0,0
1.371301,0,0,0,0
1.372864,0,0,0,0
1.374414,0,0,0,0
1.375831,0,0,0,0
1.377513,0,0,0,0
1.379055,0,0,0,0
1.380469,0,0,0,0
1.381856,0,0,0,0
1.383429,0,0,0,0
1.384978,0,0,0,0
1.386535,0,0,0,0
1.388084,0,0,0,0
1.389637,0,0,0,0
1.391188,0,0,0,0
1.392738,0,0,0,0
1.394301,0,0,0,0
1.395852,0,0,0,0
1.397403,0,0,0,0
1.398996,0,0,0,0
1.400453,0,0,0,0
1.401850,0,0,0,0
1.403369,0,0,0,0
1.404933,0,0,0,0
1.406585,0,0,0,0
1.408135,0,0,0,0
1.409686,0,0,0,0
1.411238,0,0,0,0
1.412789,0,0,0,0
1.414341,0,0,0,0
1.415907,0,0,0,0
1.417463,0,0,0,0
1.419014,0,0,0,0
1.420603,0,0,0,0
1.422155,0,0,0,0
1.423707,0,0,0,0
1.425341,0,0,0,0
1.426873,0,0,0,0
1.428265,0,0,0,0
1.429785,0,0,0,0
1.431381,0,0,0,0
1.432932,0,0,0,0
1.434537,0,0,0,0
1.436089,0,0,0,0
1.437658,0,0,0,0
1.439210,0,0,0,0
1.440760,0,0,0,0
1.442312,0,0,0,0
1.443864,0,0,0,0
1.445419,0,0,0,0
1.447015,0,0,0,0
1.448578,0,0,0,0
1.450131,0,0,0,0
1.451683,0,0,0,0
1.453234,0,0,0,0
1.454933,0,0,0,0
1.456483,0,0,0,0
1.458037,0,0,0,0
1.459602,0,0,0,0
1.461153,0,0,0,0
1.462711,0,0,0,0
1.464306,0,0,0,0
1.465860,0,0,0,0
1.467412,0,0,0,0
1.468964,0,0,0,0
1.470533,0,0,0,0
1.472084,0,0,0,0
1.473639,0,0,0,0
1.475191,0,0,0,0
1.476742,0,0,0,0
1.478295,0,0,0,0
1.479848,0,0,0,0
1.481415,0,0,0,0
1.482969,0,0,0,0
1.484519,0,0,0,0
1.486072,0,0,0,0
1.487625,0,0,0,0
1.489175,0,0,0,0
1.490732,0,0,0,0
1.492293,0,0,0,0
1.493844,0,0,0,0
1.495441,0,0,0,0
1.496991,0,0,0,0
1.498545,0,0,0,0
1.500096,0,0,0,0
1.501650,0,0,0,0
1.503084,0,0,0,0
1.504597,0,0,0,0
1.506017,0,0,0,0
1.507598,0,0,0,0
1.509231,0,0,0,0
1.510903,0,0,0,0
1.512455,0,0,0,0
1.514024,0,0,0,0
1.515683,0,0,0,0
1.517121,0,0,0,0
1.519496,0,0,0,0
1.521383,0,0,0,0
1.522775,0,0,0,0
1.524170,0,0,0,0
1.525611,0,0,0,0
