elapsed_s,RBBM_US_VSC_BUSY,RBBM_US_UCHE_BUSY,RBBM_US_HLSQ_BUSY,RBBM_S_HLSQ_BUSY
0.338019,0,0,104,0
0.339448,0,0,104,0
0.341000,0,0,104,0
0.342515,0,0,104,0
0.343983,0,0,104,0
0.345371,0,0,104,0
0.346768,0,0,104,0
0.348153,0,0,104,0
0.350767,0,0,104,0
0.352156,0,0,104,0
0.353589,0,0,104,0
0.354980,0,0,104,0
0.356363,0,0,104,0
0.357759,0,0,104,0
0.359179,0,0,104,0
0.360535,0,0,104,0
0.362055,0,0,104,0
0.363606,0,0,104,0
0.365158,0,0,104,0
0.366710,0,0,104,0
0.368274,0,0,104,0
0.369827,0,0,104,0
0.371378,0,0,104,0
0.373002,0,0,104,0
0.374661,0,0,104,0
0.376210,0,0,104,0
0.377764,0,0,104,0
0.379329,0,0,104,0
0.380879,0,0,104,0
0.382500,0,0,104,0
0.384050,0,0,104,0
0.385601,0,0,104,0
0.387151,0,0,104,0
0.388700,0,0,104,0
0.390269,0,0,104,0
0.391821,0,0,104,0
0.393364,0,0,104,0
0.394869,0,0,104,0
0.396257,0,0,104,0
0.397637,0,0,104,0
0.399016,0,0,104,0
0.400404,0,0,104,0
0.401782,0,0,104,0
0.403160,0,0,104,0
0.404540,0,0,104,0
0.405917,0,0,104,0
0.407348,0,0,104,0
0.408704,0,0,104,0
0.410117,0,0,104,0
0.411477,0,0,104,0
0.412830,0,0,104,0
0.414211,0,0,104,0
0.415565,0,0,104,0
0.416966,0,0,104,0
0.418321,0,0,104,0
0.419673,0,0,104,0
0.421141,0,0,104,0
0.422538,0,0,104,0
0.423877,0,0,104,0
0.425216,0,0,104,0
0.426555,0,0,104,0
0.427894,0,0,104,0
0.429235,0,0,104,0
0.430575,0,0,104,0
0.431914,0,0,104,0
0.433259,0,0,104,0
0.434601,0,0,104,0
0.435941,0,0,104,0
0.437280,0,0,104,0
0.438671,0,0,104,0
0.440081,0,0,104,0
0.441490,0,0,104,0
0.442900,0,0,104,0
0.444313,0,0,104,0
0.445723,0,0,104,0
0.447133,0,0,104,0
0.448544,0,0,104,0
0.449955,0,0,104,0
0.451278,0,0,104,0
0.452645,0,0,104,0
0.453982,0,0,104,0
0.455366,0,0,104,0
0.456779,0,0,104,0
0.458203,0,0,104,0
0.459597,0,0,104,0
0.461243,0,0,104,0
0.462686,46,957,1410,0
0.464183,0,0,104,0
0.465587,0,0,104,0
0.466976,0,0,104,0
0.468356,0,0,104,0
0.469739,0,0,104,0
0.471163,0,0,104,0
0.472546,344,102219,81723,0
0.473965,0,0,104,0
0.475352,0,0,104,0
0.476749,0,0,104,0
0.478418,0,0,104,0
0.479803,0,0,104,0
0.481189,0,0,104,0
0.482572,0,0,104,0
0.483949,0,0,104,0
0.486066,0,0,104,0
0.487462,0,0,104,0
0.488841,0,0,104,0
0.490302,0,0,104,0
0.491686,0,0,104,0
0.493066,0,0,104,0
0.495771,0,0,104,0
0.498411,0,0,104,0
0.499907,0,0,104,0
0.501296,0,0,104,0
0.502729,0,0,104,0
0.504114,0,0,104,0
0.505562,0,0,104,0
0.506944,0,0,104,0
0.508323,0,0,104,0
0.509704,0,0,104,0
0.511098,0,0,104,0
0.512480,0,0,104,0
0.513866,0,0,104,0
0.515250,0,0,104,0
0.516633,0,0,104,0
0.518059,0,0,104,0
0.519443,0,0,104,0
0.520959,0,0,104,0
0.522418,0,0,104,0
0.523942,0,0,104,0
0.525494,0,0,104,0
0.527044,0,0,104,0
0.528593,0,0,104,0
0.530206,0,0,104,0
0.531753,0,0,104,0
0.533317,0,0,104,0
0.534911,0,0,104,0
0.536461,0,0,104,0
0.538012,0,0,104,0
0.539562,0,0,104,0
0.541114,0,0,104,0
0.542657,0,0,104,0
0.544155,0,0,104,0
0.545555,0,0,104,0
0.546947,0,0,104,0
0.548333,0,0,104,0
0.549721,0,0,104,0
0.551153,0,0,104,0
0.556972,0,0,104,0
0.561038,0,0,104,0
0.562447,0,0,104,0
0.563833,0,0,104,0
0.565216,0,0,104,0
0.566641,0,0,104,0
0.568027,0,0,104,0
0.569414,0,0,104,0
0.570798,0,0,104,0
0.572203,0,0,104,0
0.573590,0,0,104,0
0.574974,0,0,104,0
0.576357,0,0,104,0
0.577743,0,0,104,0
0.579128,0,0,104,0
0.580512,0,0,104,0
0.581897,0,0,104,0
0.583333,0,0,104,0
0.584787,0,0,104,0
0.586749,0,0,104,0
0.588133,0,0,104,0
0.589515,0,0,104,0
0.590891,0,0,104,0
0.592269,0,0,104,0
0.593654,0,0,104,0
0.595032,0,0,104,0
0.596409,0,0,104,0
0.597785,0,0,104,0
0.599211,0,0,104,0
0.600566,0,0,104,0
0.601921,0,0,104,0
0.603275,0,0,104,0
0.604636,0,0,104,0
0.606042,0,0,104,0
0.607396,0,0,104,0
0.608750,0,0,104,0
0.610104,0,0,104,0
0.611463,0,0,104,0
0.612821,0,0,104,0
0.614190,0,0,104,0
0.615578,0,0,104,0
0.616987,0,0,104,0
0.618342,0,0,104,0
0.619685,0,0,104,0
0.621043,0,0,104,0
0.622385,0,0,104,0
0.623724,0,0,104,0
0.625094,0,0,104,0
0.626463,0,0,104,0
0.627805,0,0,104,0
0.629300,0,0,104,0
0.630670,0,0,104,0
0.632081,0,0,104,0
0.633490,0,0,104,0
0.634793,0,0,104,0
0.636203,0,0,104,0
0.637523,0,0,104,0
0.638825,0,0,104,0
0.640127,0,0,104,0
0.641537,0,0,104,0
0.642947,0,0,104,0
0.644358,0,0,104,0
0.645769,0,0,104,0
0.647193,0,0,104,0
0.648608,0,0,104,0
0.650123,0,0,104,0
0.651508,0,0,104,0
0.653111,0,0,104,0
0.654575,46,957,1240,0
0.656170,0,0,104,0
0.657562,0,0,104,0
0.658955,0,0,104,0
0.660333,0,0,104,0
0.662016,0,0,104,0
0.663493,0,0,104,0
0.664909,241,98266,78671,0
0.666369,103,60384,24641,0
0.667757,0,0,104,0
0.669152,0,0,104,0
0.670537,0,0,104,0
0.671921,0,0,104,0
0.674237,0,0,104,0
0.675621,0,0,104,0
0.677273,0,0,104,0
0.678693,0,0,104,0
0.680080,0,0,104,0
0.681588,0,0,104,0
0.685054,0,0,104,0
0.686434,0,0,104,0
0.687813,0,0,104,0
0.690751,0,0,104,0
0.692146,0,0,104,0
0.693528,0,0,104,0
0.694963,0,0,104,0
0.696348,0,0,104,0
0.697861,0,0,104,0
0.699256,0,0,104,0
0.700600,0,0,104,0
0.701943,0,0,104,0
