elapsed_s,RB_STARVE_CYCLES_CCU,RB_STARVE_CYCLES_Z_PLANE,RB_STARVE_CYCLES_BARY_PLANE,RB_Z_WORKLOAD,RB_HLSQ_ACTIVE,RB_Z_READ,RB_Z_WRITE,RB_C_READ
0.835442,0,0,0,0,0,0,0,0
0.836868,0,0,0,0,0,0,0,0
0.838299,0,0,0,0,0,0,0,0
0.839727,0,0,0,0,0,0,0,0
0.841161,0,0,0,0,0,0,0,0
0.842555,0,0,0,0,0,0,0,0
0.843947,0,0,0,0,0,0,0,0
0.845394,0,0,0,0,0,0,0,0
0.846750,0,0,0,0,0,0,0,0
0.848107,0,0,0,0,0,0,0,0
0.849469,0,0,0,0,0,0,0,0
0.850832,0,0,0,0,0,0,0,0
0.852213,0,48,0,0,48,0,0,0
0.853738,0,0,0,0,0,0,0,0
0.855102,0,0,0,0,0,0,0,0
0.856462,0,0,0,0,0,0,0,0
0.857820,0,0,0,0,0,0,0,0
0.859183,0,0,0,0,0,0,0,0
0.860567,0,0,0,0,0,0,0,0
0.861997,0,0,0,0,0,0,0,0
0.863442,0,336,0,0,336,0,0,0
0.864865,0,0,0,0,0,0,0,0
0.866380,0,0,0,0,0,0,0,0
0.867789,0,0,0,0,0,0,0,0
0.869198,0,0,0,0,0,0,0,0
0.870606,0,0,0,0,0,0,0,0
0.872013,0,0,0,0,0,0,0,0
0.873431,0,0,0,0,0,0,0,0
0.875446,0,0,0,0,0,0,0,0
0.876892,0,0,0,0,0,0,0,0
0.878440,0,0,0,0,0,0,0,0
0.879840,0,0,0,0,0,0,0,0
0.884812,0,0,0,0,0,0,0,0
0.886229,0,0,0,0,0,0,0,0
0.887630,0,0,0,0,0,0,0,0
0.889060,0,0,0,0,0,0,0,0
0.890465,0,0,0,0,0,0,0,0
0.892028,0,0,0,0,0,0,0,0
0.893450,0,0,0,0,0,0,0,0
0.894848,0,0,0,0,0,0,0,0
0.896227,0,0,0,0,0,0,0,0
0.897589,0,0,0,0,0,0,0,0
0.898950,0,0,0,0,0,0,0,0
0.900308,0,0,0,0,0,0,0,0
0.901667,0,0,0,0,0,0,0,0
0.903026,0,0,0,0,0,0,0,0
0.904383,0,0,0,0,0,0,0,0
0.905742,0,0,0,0,0,0,0,0
0.907112,0,0,0,0,0,0,0,0
0.908600,0,0,0,0,0,0,0,0
0.910258,0,0,0,0,0,0,0,0
0.911828,0,0,0,0,0,0,0,0
0.913400,0,0,0,0,0,0,0,0
0.914970,0,0,0,0,0,0,0,0
0.916540,0,0,0,0,0,0,0,0
0.918123,0,0,0,0,0,0,0,0
0.919693,0,0,0,0,0,0,0,0
0.921265,0,0,0,0,0,0,0,0
0.922835,0,0,0,0,0,0,0,0
0.924446,0,0,0,0,0,0,0,0
0.926016,0,0,0,0,0,0,0,0
0.927463,0,0,0,0,0,0,0,0
0.928896,0,0,0,0,0,0,0,0
