elapsed_s,RBBM_S_RAS_BUSY
1.554889,0
1.556264,0
1.557633,0
1.559008,0
1.560422,0
1.561792,0
1.563294,0
1.564841,0
1.566373,0
1.567778,0
1.569284,0
1.570819,0
1.572361,0
1.573896,0
1.575404,0
1.576794,0
1.578298,0
1.579850,0
1.581378,0
1.582913,0
1.584495,0
1.586045,0
1.587582,0
1.589119,0
1.590653,0
1.592251,0
1.593786,0
1.595324,0
1.596876,0
1.598413,0
1.599847,0
1.601380,0
1.602917,0
1.604450,0
1.605985,0
1.607455,0
1.608963,0
1.610498,0
1.612035,0
1.613571,0
1.615111,0
1.616692,0
1.618240,0
1.619779,0
1.621316,0
1.622851,0
1.624393,0
1.625928,0
1.627466,0
1.629016,0
1.630551,0
1.632131,0
1.633668,0
1.635205,0
1.636741,0
1.638277,0
1.639871,0
1.641409,0
1.643027,0
1.644488,0
1.645864,0
1.647410,0
1.648948,0
1.650495,0
1.652032,0
1.653569,0
1.655106,0
1.657216,0
1.659147,0
1.660669,0
1.662076,0
1.663525,0
1.664923,0
1.666317,0
1.667714,0
1.669245,0
1.670691,0
1.672146,0
1.673544,0
1.675015,0
1.676490,0
1.677885,0
1.679449,0
1.681027,0
1.682462,0
1.684002,0
1.685610,0
1.687178,0
1.688796,0
1.690361,0
1.691940,0
1.693507,0
1.695073,0
1.696688,0
1.698252,0
1.699818,0
1.701385,0
1.702966,0
1.704532,0
1.706097,0
1.707664,0
1.709230,0
1.710795,0
1.712368,0
1.713946,0
1.715514,0
1.717080,0
1.718645,0
1.720173,0
1.722065,0
1.723632,0
1.725212,0
1.726777,0
1.728390,0
1.729955,0
1.731524,0
1.733090,0
1.734654,0
1.736240,0
1.737806,0
1.739374,0
1.740941,0
1.742506,0
1.744121,0
1.745688,0
1.747270,0
1.748837,0
1.750405,0
1.752021,0
1.753589,0
1.755157,0
1.756724,0
1.758304,0
1.759920,0
1.761487,0
1.763254,0
1.764710,0
1.766110,0
1.767558,0
1.768969,0
1.770365,0
1.771764,0
1.773160,0
1.774690,0
1.776263,0
1.777828,0
1.779411,0
1.780977,0
1.782542,0
1.784158,0
1.785726,0
1.787294,0
1.788861,0
1.790309,0
1.791899,0
1.793466,0
1.795034,0
1.796602,0
1.798168,0
1.799785,0
1.801366,0
1.802931,0
1.804492,0
1.805888,0
1.807294,0
1.808853,0
1.810418,0
1.811999,0
1.813567,0
1.815135,0
1.816751,0
1.818316,0
1.819883,0
1.821450,0
1.822899,0
1.824443,0
1.826007,0
1.827576,0
1.829143,0
1.830709,0
1.832281,0
1.833861,0
1.835431,0
1.836998,0
1.838563,0
1.840180,0
1.841748,0
1.843317,0
1.844898,0
1.846465,0
1.848080,0
1.849647,0
1.851214,0
1.852782,0
1.854347,0
1.855978,0
1.857545,0
1.859114,0
1.860681,0
1.862245,0
1.863863,0
1.865430,0
1.867012,0
1.868572,0
1.870128,0
1.871558,0
1.873093,0
1.874657,0
1.876226,0
1.877670,0
1.879209,0
1.880824,0
1.882258,0
1.883802,0
1.885370,0
1.886934,0
1.888702,0
1.890269,0
1.891835,0
1.893403,0
1.894972,0
1.896539,0
1.898103,0
1.899687,0
1.901245,0
1.902801,0
1.904446,0
1.906047,0
1.907616,0
1.909182,0
1.910762,0
1.912318,0
1.913719,0
1.915254,0
1.916822,0
1.918387,0
1.920002,0
1.921584,0
1.923152,0
1.924719,0
1.926284,0
1.927899,0
1.929467,0
1.931037,0
1.932618,0
1.934184,0
1.935802,0
1.937371,0
1.939011,0
1.940645,0
1.942210,0
1.943839,0
1.945407,0
1.946973,0
1.948541,0
1.950106,0
1.951722,0
1.953290,0
1.954869,0
1.956441,0
1.958006,0
1.959623,0
1.961190,0
1.962755,0
1.964324,0
1.965904,0
1.967522,0
1.969090,0
1.970656,0
1.972227,0
1.973791,0
1.975410,0
1.976992,0
1.978557,0
1.980123,0
1.981690,0
1.983258,0
1.984874,0
1.986440,0
1.988021,0
1.989588,0
1.991157,0
1.992725,0
1.994286,0
1.995854,0
1.997412,0
1.999170,0
2.000087,0
