elapsed_s,RBBM_US_VSC_BUSY,RBBM_US_UCHE_BUSY,RBBM_US_HLSQ_BUSY,RBBM_S_HLSQ_BUSY
1.522556,0,0,104,0
1.524083,0,0,104,0
1.525637,0,0,104,0
1.527198,0,0,104,0
1.528753,0,0,104,0
1.530355,0,0,104,0
1.531911,0,0,104,0
1.533478,0,0,104,0
1.535038,0,0,104,0
1.536591,0,0,104,0
1.538149,0,0,104,0
1.539705,0,0,104,0
1.541259,0,0,104,0
1.542814,0,0,104,0
1.544384,0,0,104,0
1.545942,0,0,104,0
1.547542,0,0,104,0
1.549096,0,0,104,0
1.550651,0,0,104,0
1.552199,0,0,104,0
1.553744,0,0,104,0
1.555324,0,0,104,0
1.556717,0,0,104,0
1.558238,0,0,104,0
1.559790,0,0,104,0
1.561341,0,0,104,0
1.562938,0,0,104,0
1.564492,0,0,104,0
1.566061,0,0,104,0
1.567614,0,0,104,0
1.569166,0,0,104,0
1.570763,0,0,104,0
1.572316,0,0,104,0
1.573871,0,0,104,0
1.575425,0,0,104,0
1.576868,0,0,104,0
1.578482,0,0,104,0
1.580074,0,0,104,0
1.581664,0,0,104,0
1.583259,0,0,104,0
1.584750,0,0,104,0
1.586230,0,0,104,0
1.587801,0,0,104,0
1.589390,0,0,104,0
