elapsed_s,RBBM_NEVER_COUNT,RBBM_US_ALWAYS_COUNT,RBBM_US_ALWAYS_ON,RBBM_US_STATUS_MASKED
1.532901,0,76413,3304,1654
1.534178,0,86139,3908,2022
1.535687,0,102251,4344,2242
1.537125,0,97939,4234,2248
1.538560,0,99955,4349,2034
1.540020,0,99926,4295,2247
1.541478,0,98627,4264,2245
1.542985,0,98529,4262,2315
1.544430,0,98178,4245,2254
1.545872,0,98691,4268,2071
1.547338,0,98789,4273,2255
1.548779,0,98485,4260,2240
1.550220,0,98610,4264,2265
1.551679,0,98366,4254,2265
1.553122,0,98405,4256,2233
1.554565,0,98514,4260,2220
1.556008,0,98182,4246,2275
1.557449,0,98247,4249,2034
1.558888,0,98306,4252,2259
1.560330,0,98470,4259,2166
1.562086,0,116878,5036,1960
1.563724,0,105824,4593,2265
1.565215,0,98616,4266,2258
1.566664,0,109211,4721,2261
1.568229,0,98529,4261,2268
1.569732,0,99241,4291,2256
