elapsed_s,RB_C_WRITE,RB_TOTAL_PASS,RB_Z_PASS,RB_Z_FAIL,RB_S_FAIL,RB_BLENDED_FXP_COMPONENTS,RB_BLENDED_FP16_COMPONENTS,RB_PS_INVOCATIONS
0.687664,0,0,0,0,0,0,0,0
0.689062,0,0,0,0,0,0,0,0
0.690461,0,0,0,0,0,0,0,0
0.691858,0,0,0,0,0,0,0,0
0.693255,0,0,0,0,0,0,0,0
0.694662,0,0,0,0,0,0,0,0
0.696063,0,0,0,0,0,0,0,0
0.697464,0,0,0,0,0,0,0,0
0.698866,0,0,0,0,0,0,0,0
0.700450,0,0,0,0,0,0,0,0
0.701906,0,0,0,0,0,0,0,0
0.703315,0,0,0,0,0,0,0,0
0.704726,0,0,0,0,0,0,0,0
0.706166,0,0,0,0,0,0,0,0
0.707567,0,0,0,0,0,0,0,0
0.708973,0,0,0,0,0,0,0,0
0.710383,0,0,0,0,0,0,0,0
0.711918,0,0,0,0,0,0,0,0
0.713492,0,0,0,0,0,0,0,0
0.715077,0,0,0,0,0,0,0,0
0.716691,0,0,0,0,0,0,0,0
0.718266,0,0,0,0,0,0,0,0
0.719835,0,0,0,0,0,0,0,0
0.721407,0,0,0,0,0,0,0,0
0.722978,0,0,0,0,0,0,0,0
0.724548,0,0,0,0,0,0,0,0
0.726198,0,0,0,0,0,0,0,0
0.727767,0,0,0,0,0,0,0,0
0.729384,0,0,0,0,0,0,0,0
0.730955,0,0,0,0,0,0,0,0
0.732525,0,0,0,0,0,0,0,0
0.734195,0,0,0,0,0,0,0,0
0.735764,0,0,0,0,0,0,0,0
0.737350,0,0,0,0,0,0,0,0
0.738921,0,0,0,0,0,0,0,0
0.740490,0,0,0,0,0,0,0,0
0.742060,0,0,0,0,0,0,0,0
0.743630,0,0,0,0,0,0,0,0
0.745201,0,0,0,0,0,0,0,0
0.746770,0,0,0,0,0,0,0,0
0.748350,0,0,0,0,0,0,0,0
0.749965,0,0,0,0,0,0,0,0
0.751535,0,0,0,0,0,0,0,0
0.753107,0,0,0,0,0,0,0,0
0.754677,0,0,0,0,0,0,0,0
0.756246,0,0,0,0,0,0,0,0
0.757816,0,0,0,0,0,0,0,0
0.759274,0,0,0,0,0,0,0,0
0.760814,0,0,0,0,0,0,0,0
0.762388,0,0,0,0,0,0,0,0
0.763956,0,0,0,0,0,0,0,0
0.765528,0,0,0,0,0,0,0,0
0.767098,0,0,0,0,0,0,0,0
0.768666,0,0,0,0,0,0,0,0
0.770254,0,0,0,0,0,0,0,0
0.771823,0,0,0,0,0,0,0,0
0.773395,0,0,0,0,0,0,0,0
0.774965,0,0,0,0,0,0,0,0
0.776533,0,0,0,0,0,0,0,0
0.778052,0,0,0,0,0,0,0,0
0.779591,0,0,0,0,0,0,0,0
0.781213,0,0,0,0,0,0,0,0
