elapsed_s,HLSQ_SPTROC_STCHE_MISS_INC_VS,HLSQ_SPTROC_STCHE_MISS_INC_FS,HLSQ_SPTROC_STCHE_MISS_INC_BV,HLSQ_SPTROC_STCHE_MISS_INC_LPAC,HLSQ_VSBR_S2W_CYCLES_SP,HLSQ_FS_S2W_CYCLES_SP
0.641856,0,0,0,0,0,0
0.643210,0,0,0,0,0,0
0.644510,0,0,0,0,0,0
0.645808,0,0,0,0,0,0
0.647155,0,0,0,0,0,0
0.648454,0,0,0,0,0,0
0.649753,0,0,0,0,0,0
0.651091,0,0,0,0,0,0
0.652458,0,0,0,0,0,0
0.653828,0,0,0,0,0,0
0.655246,0,0,0,0,0,0
0.656612,0,0,0,0,0,0
0.657979,0,0,0,0,0,0
0.659395,0,0,0,0,0,0
0.660772,0,0,0,0,0,0
0.662103,0,0,0,0,0,0
0.663527,0,0,0,0,0,0
0.664904,0,0,0,0,0,0
0.666272,0,0,0,0,0,0
0.667600,0,0,0,0,0,0
0.668970,0,0,0,0,0,0
0.670340,0,0,0,0,0,0
0.671709,0,0,0,0,0,0
0.673126,0,0,0,0,0,0
0.674278,0,0,0,0,0,0
0.675698,0,0,0,0,0,0
0.676965,0,0,0,0,0,0
0.678225,0,0,0,0,0,0
0.679594,0,0,0,0,0,0
0.680961,0,0,0,0,0,0
0.682328,0,0,0,0,0,0
0.683690,0,0,0,0,0,0
0.685117,0,0,0,0,0,0
0.686536,0,0,0,0,0,0
0.687980,0,0,0,0,0,4992
0.689410,0,0,0,0,0,0
0.690859,0,0,0,0,0,0
0.693872,0,0,0,0,0,0
0.695269,0,0,0,0,0,0
0.696681,0,0,0,0,0,0
0.698078,0,0,0,0,0,0
0.699471,0,0,0,0,0,0
0.700875,0,0,0,0,0,0
0.702270,0,0,0,0,0,0
0.703661,0,0,0,0,0,0
0.705052,0,0,0,0,0,0
0.706443,0,0,0,0,0,0
0.707994,0,0,0,0,0,0
0.709381,0,0,0,0,0,0
0.710781,0,0,0,0,0,0
0.712170,0,0,0,0,0,0
0.713559,0,0,0,0,0,0
0.714953,0,0,0,0,0,0
0.716340,0,0,0,0,0,0
0.717727,0,0,0,0,0,0
0.719252,0,0,0,0,0,0
0.720675,0,0,0,0,0,0
0.722064,0,0,0,0,0,0
0.723518,0,0,0,0,0,0
0.724914,0,0,0,0,0,0
0.726305,0,0,0,0,0,0
0.727695,0,0,0,0,0,0
0.729316,0,0,0,0,0,0
0.730805,0,0,0,0,0,0
0.732322,0,0,0,0,0,0
0.733872,0,0,0,0,0,0
0.735301,0,0,0,0,0,0
