elapsed_s,HLSQ_L2STC_LATENCY_COUNT,HLSQ_L2STC_STALL_SP_MISS_REQ,HLSQ_L2STC_BANK0_REPLACEMENT,HLSQ_L2STC_BANK1_REPLACEMENT,HLSQ_L2STC_BANK2_REPLACEMENT,HLSQ_L2STC_BANK3_REPLACEMENT
0.607139,0,0,0,0,0,0
0.608528,0,0,0,0,0,0
0.609915,0,0,0,0,0,0
0.611439,0,0,0,0,0,0
0.612828,0,0,0,0,0,0
0.614236,0,0,0,0,0,0
0.615627,0,0,0,0,0,0
0.617046,0,0,0,0,0,0
0.618437,0,0,0,0,0,0
0.619802,0,0,0,0,0,0
0.621164,0,0,0,0,0,0
0.622525,0,0,0,0,0,0
0.623888,0,0,0,0,0,0
0.625256,0,0,0,0,0,0
0.626620,0,0,0,0,0,0
0.627983,0,0,0,0,0,0
0.629347,0,0,0,0,0,0
0.630712,0,0,0,0,0,0
0.632113,0,0,0,0,0,0
0.633547,0,0,0,0,0,0
0.634965,0,0,0,0,0,0
0.636385,0,0,0,0,0,0
0.637695,0,0,0,0,0,0
0.639114,0,0,0,0,0,0
0.640534,0,0,0,0,0,0
0.641952,0,0,0,0,0,0
0.643346,0,0,0,0,0,0
0.644772,0,0,0,0,0,0
0.646209,0,0,0,0,0,0
0.647637,0,0,0,0,0,0
0.649056,0,0,0,0,0,0
0.650494,0,0,0,0,0,0
0.651885,0,0,0,0,0,0
0.653275,0,0,0,0,0,0
0.654686,0,0,0,0,0,0
0.656078,0,0,0,0,0,0
0.657483,0,0,0,0,0,0
0.659049,0,0,0,0,0,0
0.660452,0,0,0,0,0,0
0.661842,0,0,0,0,0,0
0.663341,0,0,0,0,0,0
0.664941,0,0,0,0,0,0
0.667658,0,0,0,0,0,0
0.669162,7,0,2,2,2,1
0.670562,0,0,0,0,0,0
0.671961,0,0,0,0,0,0
0.673358,0,0,0,0,0,0
0.674756,0,0,0,0,0,0
0.676154,0,0,0,0,0,0
0.677552,0,0,0,0,0,0
0.678947,0,0,0,0,0,0
0.680352,0,0,0,0,0,0
0.681876,0,0,0,0,0,0
0.683738,0,0,0,0,0,0
0.685129,0,0,0,0,0,0
0.686519,0,0,0,0,0,0
0.687910,0,0,0,0,0,0
0.689399,0,0,0,0,0,0
0.690920,0,0,0,0,0,0
0.692312,0,0,0,0,0,0
0.693830,0,0,0,0,0,0
0.695676,0,0,0,0,0,0
0.697151,0,0,0,0,0,0
0.698580,0,0,0,0,0,0
0.702327,0,0,0,0,0,0
0.703775,0,0,0,0,0,0
0.705179,0,0,0,0,0,0
0.707005,0,0,0,0,0,0
0.708403,0,0,0,0,0,0
0.709800,0,0,0,0,0,0
0.711200,0,0,0,0,0,0
0.712631,0,0,0,0,0,0
0.714034,0,0,0,0,0,0
0.715426,0,0,0,0,0,0
0.716815,0,0,0,0,0,0
0.718244,0,0,0,0,0,0
0.719719,0,0,0,0,0,0
0.721113,0,0,0,0,0,0
0.722509,0,0,0,0,0,0
0.723905,0,0,0,0,0,0
0.725309,0,0,0,0,0,0
0.726705,0,0,0,0,0,0
0.728136,0,0,0,0,0,0
0.729531,0,0,0,0,0,0
0.730928,0,0,0,0,0,0
0.732323,0,0,0,0,0,0
0.733717,0,0,0,0,0,0
0.735113,0,0,0,0,0,0
0.736654,0,0,0,0,0,0
0.738219,0,0,0,0,0,0
0.739781,0,0,0,0,0,0
0.741342,0,0,0,0,0,0
0.742906,0,0,0,0,0,0
0.744513,0,0,0,0,0,0
0.746072,0,0,0,0,0,0
0.747652,0,0,0,0,0,0
0.749212,0,0,0,0,0,0
0.750776,0,0,0,0,0,0
0.752338,0,0,0,0,0,0
0.753899,0,0,0,0,0,0
0.755465,0,0,0,0,0,0
0.757025,0,0,0,0,0,0
0.758601,0,0,0,0,0,0
0.760207,0,0,0,0,0,0
0.761770,0,0,0,0,0,0
0.763332,0,0,0,0,0,0
0.764894,0,0,0,0,0,0
0.766458,0,0,0,0,0,0
0.767990,0,0,0,0,0,0
0.769417,0,0,0,0,0,0
0.770948,0,0,0,0,0,0
0.772509,0,0,0,0,0,0
0.774067,0,0,0,0,0,0
0.775633,0,0,0,0,0,0
0.777237,0,0,0,0,0,0
0.778726,0,0,0,0,0,0
0.780288,0,0,0,0,0,0
0.782328,0,0,0,0,0,0
0.783731,0,0,0,0,0,0
0.785123,0,0,0,0,0,0
0.786513,0,0,0,0,0,0
0.787904,0,0,0,0,0,0
0.789292,0,0,0,0,0,0
0.790693,0,0,0,0,0,0
0.792130,0,0,0,0,0,0
0.793519,0,0,0,0,0,0
0.794908,0,0,0,0,0,0
0.796298,0,0,0,0,0,0
0.797685,0,0,0,0,0,0
0.799073,0,0,0,0,0,0
0.800462,0,0,0,0,0,0
0.801858,0,0,0,0,0,0
0.803247,0,0,0,0,0,0
0.804636,0,0,0,0,0,0
0.806024,0,0,0,0,0,0
0.807496,0,0,0,0,0,0
0.808925,0,0,0,0,0,0
0.810306,0,0,0,0,0,0
0.811670,0,0,0,0,0,0
0.813040,0,0,0,0,0,0
0.814404,0,0,0,0,0,0
0.815768,0,0,0,0,0,0
0.817133,0,0,0,0,0,0
0.819583,0,0,0,0,0,0
0.821107,0,0,0,0,0,0
0.822474,0,0,0,0,0,0
0.823887,0,0,0,0,0,0
0.825309,0,0,0,0,0,0
0.826619,0,0,0,0,0,0
0.828038,0,0,0,0,0,0
0.829456,0,0,0,0,0,0
0.830876,0,0,0,0,0,0
0.832295,0,0,0,0,0,0
0.833714,0,0,0,0,0,0
0.835138,0,0,0,0,0,0
0.836556,0,0,0,0,0,0
0.837975,0,0,0,0,0,0
0.839408,0,0,0,0,0,0
0.840676,0,0,0,0,0,0
0.842045,0,0,0,0,0,0
0.843372,0,0,0,0,0,0
0.844716,0,0,0,0,0,0
0.846073,0,0,0,0,0,0
0.847482,0,0,0,0,0,0
0.848835,0,0,0,0,0,0
