elapsed_s,RAS_STARVE_CYCLES_TSE,RAS_SUPER_TILES,RAS_8X4_TILES,RAS_MASKGEN_ACTIVE
0.871838,12750,0,0,0
0.873372,12138,0,0,0
0.874816,12048,0,0,0
0.876214,12156,0,0,0
0.877742,12024,0,0,0
0.879292,12456,0,0,0
0.880878,12135,0,0,0
0.882448,12120,0,0,0
0.884001,12261,0,0,0
0.885558,12141,0,0,0
0.887102,12132,0,0,0
0.888646,12102,0,0,0
0.890066,12090,0,0,0
0.891590,12102,0,0,0
0.893151,12039,0,0,0
0.894707,12138,0,0,0
0.896258,12129,0,0,0
0.897855,12018,0,0,0
0.899407,12078,0,0,0
0.900956,12156,0,0,0
0.902509,12096,0,0,0
0.904074,12318,0,0,0
0.905626,12003,0,0,0
0.907178,12165,0,0,0
0.908728,12957,0,0,0
0.910280,12021,0,0,0
0.911832,12105,0,0,0
0.913428,12006,0,0,0
0.914868,12486,0,0,0
0.916390,12720,0,0,0
0.917945,12345,0,0,0
0.919498,12366,0,0,0
0.921047,12393,0,0,0
0.922604,12369,0,0,0
0.924155,12426,0,0,0
0.925722,12447,0,0,0
0.927275,12324,0,0,0
0.928826,12414,0,0,0
0.930380,12405,0,0,0
0.931934,12366,0,0,0
0.933488,12381,0,0,0
0.935040,12405,0,0,0
0.936605,12477,0,0,0
0.938159,12351,0,0,0
0.939712,12438,0,0,0
0.941263,12429,0,0,0
0.942821,12456,0,0,0
0.944372,12354,0,0,0
0.946163,12381,0,0,0
0.947733,12390,0,0,0
0.949283,12408,0,0,0
0.950830,12444,0,0,0
0.952370,12297,0,0,0
0.953790,12477,0,0,0
0.955311,12582,0,0,0
0.956860,12345,0,0,0
0.958424,12360,0,0,0
0.959976,12459,0,0,0
0.961572,12420,0,0,0
0.963125,12522,0,0,0
0.964673,12513,0,0,0
0.966225,12372,0,0,0
0.967768,12444,0,0,0
0.969200,12906,0,0,0
0.970743,12783,0,0,0
0.972297,12822,0,0,0
