elapsed_s,CP_ICACHE_MISSES,CP_ICACHE_HITS,CP_ICACHE_STALL,CP_DCACHE_MISSES,CP_DCACHE_HITS,CP_DCACHE_STALLS,CP_AQE_SQE_STALL,CP_SQE_AQE_STARVE,CP_ISR_CYCLES,CP_SQE_MD8_STALL_CYCLES,CP_SQE_MESH_EXEC_CYCLES,CP_AQE_NUM_AS_CHUNKS,CP_AQE_NUM_MS_CHUNKS,CP_S_SKEW_BUFFER_FULL
1.317561,18,227,1441,0,0,0,0,0,0,0,0,0,0,0
1.319060,17,268,2904,0,0,0,0,0,0,0,0,0,0,0
1.320717,17,272,2898,0,0,0,0,0,0,0,0,0,0,0
1.322404,17,272,2888,0,0,0,0,0,0,0,0,0,0,0
1.324093,17,272,2845,0,0,0,0,0,0,0,0,0,0,0
1.325779,17,272,2837,0,0,0,0,0,0,0,0,0,0,0
1.327462,17,272,2836,0,0,0,0,0,0,0,0,0,0,0
1.329217,17,268,2844,0,0,0,0,0,0,0,0,0,0,0
1.330861,17,272,2856,0,0,0,0,0,0,0,0,0,0,0
1.332550,17,274,2823,0,0,0,0,0,0,0,0,0,0,0
1.334239,17,272,2957,0,0,0,0,0,0,0,0,0,0,0
1.335928,17,264,2866,0,0,0,0,0,0,0,0,0,0,0
1.337616,17,272,2806,0,0,0,0,0,0,0,0,0,0,0
1.339315,17,262,2863,0,0,0,0,0,0,0,0,0,0,0
1.340972,17,272,2870,0,0,0,0,0,0,0,0,0,0,0
1.342630,17,272,2876,0,0,0,0,0,0,0,0,0,0,0
1.344369,17,270,2866,0,0,0,0,0,0,0,0,0,0,0
1.346092,17,266,2853,0,0,0,0,0,0,0,0,0,0,0
1.347783,17,272,2853,0,0,0,0,0,0,0,0,0,0,0
1.349476,17,272,2878,0,0,0,0,0,0,0,0,0,0,0
1.351153,17,272,2865,0,0,0,0,0,0,0,0,0,0,0
1.352841,17,272,2795,0,0,0,0,0,0,0,0,0,0,0
1.354527,17,272,2783,0,0,0,0,0,0,0,0,0,0,0
1.356216,17,274,2839,0,0,0,0,0,0,0,0,0,0,0
1.357902,17,272,2881,0,0,0,0,0,0,0,0,0,0,0
1.359601,17,272,2854,0,0,0,0,0,0,0,0,0,0,0
1.361164,17,268,2859,0,0,0,0,0,0,0,0,0,0,0
1.362820,17,272,2878,0,0,0,0,0,0,0,0,0,0,0
1.364506,17,268,2891,0,0,0,0,0,0,0,0,0,0,0
1.366060,17,272,2867,0,0,0,0,0,0,0,0,0,0,0
1.367720,17,272,2804,0,0,0,0,0,0,0,0,0,0,0
1.369407,17,264,2777,0,0,0,0,0,0,0,0,0,0,0
1.371105,17,272,2835,0,0,0,0,0,0,0,0,0,0,0
1.372790,17,248,2808,0,0,0,0,0,0,0,0,0,0,0
1.374476,17,268,2715,0,0,0,0,0,0,0,0,0,0,0
1.376212,17,272,2837,0,0,0,0,0,0,0,0,0,0,0
1.377900,17,268,2849,0,0,0,0,0,0,0,0,0,0,0
1.379584,17,268,2867,0,0,0,0,0,0,0,0,0,0,0
1.381118,17,272,2887,0,0,0,0,0,0,0,0,0,0,0
1.382639,17,272,2895,0,0,0,0,0,0,0,0,0,0,0
1.384292,17,272,2855,0,0,0,0,0,0,0,0,0,0,0
1.385977,17,272,2897,0,0,0,0,0,0,0,0,0,0,0
1.387664,17,272,2864,0,0,0,0,0,0,0,0,0,0,0
1.389352,17,268,2901,0,0,0,0,0,0,0,0,0,0,0
1.391035,17,268,2880,0,0,0,0,0,0,0,0,0,0,0
1.392736,17,272,2879,0,0,0,0,0,0,0,0,0,0,0
1.394421,17,264,2875,0,0,0,0,0,0,0,0,0,0,0
1.396109,17,268,2876,0,0,0,0,0,0,0,0,0,0,0
1.397794,17,272,2877,0,0,0,0,0,0,0,0,0,0,0
1.399479,17,272,2841,0,0,0,0,0,0,0,0,0,0,0
1.401175,17,272,2870,0,0,0,0,0,0,0,0,0,0,0
1.402881,17,268,2796,0,0,0,0,0,0,0,0,0,0,0
1.404780,17,272,2816,0,0,0,0,0,0,0,0,0,0,0
1.406472,17,304,2842,0,0,0,0,0,0,0,0,0,0,0
1.408211,17,268,2905,0,0,0,0,0,0,0,0,0,0,0
1.409899,17,272,2863,0,0,0,0,0,0,0,0,0,0,0
