elapsed_s,RBBM_S_RAS_BUSY
2.021116,0
2.022653,0
2.024191,0
2.025731,0
2.027283,0
2.028822,0
2.030357,0
2.031896,0
2.033435,0
2.034974,0
2.036517,0
2.038067,0
2.039608,0
2.041147,0
2.042684,0
2.044092,0
2.045600,0
2.047140,0
2.048691,0
2.050271,0
2.051812,0
2.053350,0
2.054887,0
2.056424,0
2.057951,0
2.059424,0
2.060996,0
2.062531,0
2.064068,0
2.065603,0
2.067142,0
2.068680,0
2.070102,0
2.071611,0
2.073145,0
2.074677,0
2.076211,0
2.077745,0
2.079279,0
2.080704,0
2.082249,0
2.083651,0
2.085155,0
2.086687,0
2.088221,0
2.089756,0
2.091179,0
2.092685,0
2.094219,0
2.095757,0
2.097292,0
2.098825,0
2.100364,0
2.101910,0
2.103446,0
2.104981,0
2.106516,0
2.108051,0
2.109587,0
2.111125,0
2.112673,0
2.114251,0
2.115788,0
2.117323,0
2.118857,0
2.120316,0
2.121685,0
2.123251,0
2.125171,0
2.126614,0
2.127994,0
2.129367,0
2.130783,0
2.132160,0
2.134256,0
2.135766,0
2.137682,0
2.139134,0
2.140508,0
2.141880,0
2.143254,0
2.144636,0
2.146047,0
2.147422,0
2.148910,0
2.150446,0
2.151985,0
2.153523,0
2.155076,0
2.156614,0
2.158152,0
2.159690,0
2.161228,0
2.162810,0
2.164352,0
2.165902,0
2.167442,0
2.168983,0
2.170520,0
2.172058,0
2.173596,0
2.175136,0
2.176688,0
2.178268,0
2.179808,0
2.181346,0
2.182883,0
2.184420,0
2.185946,0
2.187557,0
2.189070,0
2.190606,0
2.192144,0
2.193681,0
2.195265,0
2.196803,0
2.198225,0
2.199735,0
2.201273,0
2.202809,0
2.204350,0
2.205884,0
2.207423,0
2.208972,0
2.210551,0
2.212089,0
2.213625,0
2.215163,0
2.216700,0
2.218236,0
2.219788,0
2.221325,0
2.222859,0
2.224423,0
2.225959,0
2.227497,0
2.229035,0
2.230583,0
2.232120,0
2.233657,0
2.235196,0
2.236733,0
2.238310,0
2.239849,0
2.241398,0
2.242936,0
2.244478,0
2.246013,0
2.247551,0
2.249088,0
2.250623,0
2.252173,0
2.253711,0
2.255249,0
2.256787,0
2.258365,0
2.259904,0
2.261441,0
2.262990,0
2.264423,0
2.265930,0
2.267470,0
2.269007,0
2.270541,0
2.272078,0
2.273648,0
2.275191,0
2.276728,0
2.278263,0
2.279801,0
2.281212,0
2.282725,0
2.284342,0
2.285879,0
2.287419,0
2.288949,0
2.290519,0
2.291925,0
2.293432,0
