elapsed_s,TSE_BE_FACENESS_CULLED_PRIM,TSE_BE_ZERO_PIXEL_PRIM,TSE_BE_OUTPUT_NULL_PRIM,TSE_BE_OUTPUT_VISIBLE_PRIM
1.418913,0,0,0,0
1.420514,0,0,0,0
1.422083,0,0,0,0
1.423636,0,0,0,0
1.425194,0,0,0,0
1.426750,0,0,0,0
1.428303,0,0,0,0
1.429908,0,0,0,0
1.431461,0,0,0,0
1.433031,0,0,0,0
1.434586,0,0,0,0
1.436140,0,0,0,0
1.437660,0,0,0,0
1.439447,0,0,0,0
1.441008,0,0,0,0
1.442565,0,0,0,0
1.444004,0,0,0,0
1.445447,0,0,0,0
1.446840,0,0,0,0
1.448228,0,0,0,0
1.449620,0,0,0,0
1.451149,0,0,0,0
1.452625,0,0,0,0
1.454018,0,0,0,0
1.455414,0,0,0,0
1.456803,0,0,0,0
1.458187,0,0,0,0
1.459570,0,0,0,0
1.460955,0,0,0,0
1.462338,0,0,0,0
1.463720,0,0,0,0
1.465110,0,0,0,0
1.466621,0,0,0,0
1.468169,0,0,0,0
1.469869,0,0,0,0
1.471414,0,0,0,0
1.472902,0,0,0,0
1.474428,0,0,0,0
1.475994,0,0,0,0
1.477550,0,0,0,0
1.479106,0,0,0,0
1.480664,0,0,0,0
1.482092,0,0,0,0
1.483610,0,0,0,0
1.485049,0,0,0,0
1.486585,0,0,0,0
1.488141,0,0,0,0
1.489703,0,0,0,0
1.491257,0,0,0,0
1.492860,0,0,0,0
1.494425,0,0,0,0
1.495978,0,0,0,0
1.497417,0,0,0,0
1.498936,0,0,0,0
1.500551,0,0,0,0
1.502108,0,0,0,0
1.503662,0,0,0,0
1.505220,0,0,0,0
1.506778,0,0,0,0
1.508348,0,0,0,0
1.509771,0,0,0,0
1.511291,0,0,0,0
1.512847,0,0,0,0
1.514403,0,0,0,0
1.515957,0,0,0,0
1.517514,0,0,0,0
1.519083,0,0,0,0
1.520640,0,0,0,0
1.522196,0,0,0,0
1.523750,0,0,0,0
1.525308,0,0,0,0
