elapsed_s,TSE_FE_EMPTY_BBOX_KILLED_PRIM,TSE_FE_ST1_VP_PARAMS_CACHE_MISS,TSE_FE_ST2_VPORT_VP_PARAMS_CACHE_MISS,TSE_FE_ST2_SCISSOR_VP_PARAMS_CACHE_MISS
1.505180,0,0,0,0
1.506973,0,0,0,0
1.508761,0,0,0,0
1.510553,0,0,0,0
1.512439,0,0,0,0
1.514233,0,0,0,0
1.516022,0,0,0,0
1.517815,0,0,0,0
1.519609,0,0,0,0
1.521407,0,0,0,0
1.523020,0,0,0,0
1.524772,0,0,0,0
1.526368,0,0,0,0
1.527911,0,0,0,0
1.529737,0,0,0,0
1.531518,0,0,0,0
1.533288,0,0,0,0
1.535202,0,0,0,0
1.536850,0,0,0,0
1.538613,0,0,0,0
1.540144,0,0,0,0
1.541675,0,0,0,0
1.543227,0,0,0,0
1.544838,0,0,0,0
1.546376,0,0,0,0
1.548116,0,0,0,0
1.549910,0,0,0,0
1.551702,0,0,0,0
1.553586,0,0,0,0
1.555376,0,0,0,0
1.557169,0,0,0,0
1.558960,0,0,0,0
1.560825,0,0,0,0
1.562622,0,0,0,0
1.564229,0,0,0,0
1.565980,0,0,0,0
1.567770,0,0,0,0
1.569642,0,0,0,0
1.571432,0,0,0,0
1.573223,0,0,0,0
1.575030,0,0,0,0
1.576909,0,0,0,0
1.578637,0,0,0,0
1.580183,0,0,0,0
1.581927,0,0,0,0
1.583721,0,0,0,0
1.585407,0,0,0,0
1.587162,0,0,0,0
1.588952,0,0,0,0
1.590535,0,0,0,0
1.592345,0,0,0,0
1.593936,0,0,0,0
1.595578,0,0,0,0
1.597433,0,0,0,0
1.599259,0,0,0,0
1.600923,0,0,0,0
1.602675,0,0,0,0
1.604431,0,0,0,0
1.605966,0,0,0,0
1.607516,0,0,0,0
1.609271,0,0,0,0
1.611057,0,0,0,0
1.612839,0,0,0,0
1.614635,0,0,0,0
1.616520,0,0,0,0
1.618244,0,0,0,0
1.619993,0,0,0,0
1.621846,0,0,0,0
1.623635,0,0,0,0
1.625430,0,0,0,0
1.627043,0,0,0,0
1.628793,0,0,0,0
1.630390,0,0,0,0
1.631934,0,0,0,0
1.633703,0,0,0,0
1.635496,0,0,0,0
1.637312,0,0,0,0
1.639103,0,0,0,0
1.640971,0,0,0,0
1.642901,0,0,0,0
1.644676,0,0,0,0
1.646561,0,0,0,0
1.648249,0,0,0,0
1.650002,0,0,0,0
1.651780,0,0,0,0
1.653364,0,0,0,0
1.655059,0,0,0,0
1.657088,0,0,0,0
1.658711,0,0,0,0
1.660460,0,0,0,0
1.662251,0,0,0,0
1.664038,0,0,0,0
1.665916,0,0,0,0
1.667709,0,0,0,0
1.669327,0,0,0,0
1.671080,0,0,0,0
1.672946,0,0,0,0
1.674500,0,0,0,0
1.676046,0,0,0,0
1.677794,0,0,0,0
1.679606,0,0,0,0
1.681402,0,0,0,0
1.683193,0,0,0,0
1.685141,0,0,0,0
1.686942,0,0,0,0
1.688805,0,0,0,0
1.690425,0,0,0,0
