elapsed_s,TSE_SETUP_FMUL_3_WORKING_CYCLE_L3,TSE_SETUP_FMUL_4_WORKING_CYCLE_L3,TSE_SETUP_FMUL_5_WORKING_CYCLE_L3,TSE_EDGE_SETUP_WORKING_CYCLE_L1
0.406217,0,0,0,0
0.407968,0,0,0,0
0.409841,0,0,0,0
0.411630,0,0,0,0
0.413423,0,0,0,0
0.415213,0,0,0,0
0.416900,0,0,0,0
0.418659,0,0,0,0
0.420448,0,0,0,0
0.422238,0,0,0,0
0.424030,0,0,0,0
0.425903,0,0,0,0
0.427514,0,0,0,0
0.429267,0,0,0,0
0.431058,0,0,0,0
0.432925,0,0,0,0
0.434520,0,0,0,0
0.436062,0,0,0,0
0.437824,0,0,0,0
0.439619,0,0,0,0
0.441414,0,0,0,0
0.443190,0,0,0,0
0.444961,0,0,0,0
0.446655,0,0,0,0
0.448219,0,0,0,0
0.450051,0,0,0,0
0.451862,0,0,0,0
0.453448,0,0,0,0
0.455193,0,0,0,0
0.457053,0,0,0,0
0.458660,0,0,0,0
0.460396,0,0,0,0
0.461975,0,0,0,0
0.463720,0,0,0,0
0.465511,0,0,0,0
0.467295,0,0,0,0
0.468923,0,0,0,0
0.470737,0,0,0,0
0.472351,0,0,0,0
0.473882,0,0,0,0
0.475416,0,0,0,0
0.476949,0,0,0,0
0.478468,0,0,0,0
0.480017,0,0,0,0
0.481830,0,0,0,0
0.483621,0,0,0,0
0.485413,0,0,0,0
0.487204,0,0,0,0
0.489071,0,0,0,0
0.490797,0,0,0,0
0.492341,0,0,0,0
0.494087,0,0,0,0
0.495877,0,0,0,0
0.497670,0,0,0,0
0.499462,0,0,0,0
0.501272,0,0,0,0
0.503049,0,0,0,0
0.504897,0,0,0,0
0.506597,0,0,0,0
0.508141,0,0,0,0
0.510000,0,0,0,0
0.511981,0,0,0,0
0.513719,0,0,0,0
0.515428,0,0,0,0
0.517235,0,0,0,0
0.518791,0,0,0,0
0.520330,0,0,0,0
0.521819,0,0,0,0
0.523288,0,0,0,0
0.524755,0,0,0,0
0.526293,0,0,0,0
0.527951,0,0,0,0
0.529726,0,0,0,0
0.531436,0,0,0,0
0.532982,0,0,0,0
0.534735,0,0,0,0
0.536597,0,0,0,0
0.538389,0,0,0,0
0.540177,0,0,0,0
0.541965,0,0,0,0
0.543607,0,0,0,0
0.545402,0,0,0,0
0.547049,0,0,0,0
0.548650,0,0,0,0
0.550191,0,0,0,0
0.551730,0,0,0,0
0.553344,0,0,0,0
0.554911,0,0,0,0
0.556648,0,0,0,0
0.558591,0,0,0,0
0.560459,0,0,0,0
0.562248,0,0,0,0
0.564022,0,0,0,0
0.565621,0,0,0,0
0.567306,0,0,0,0
0.569123,0,0,0,0
0.571093,0,0,0,0
0.572879,0,0,0,0
0.574674,0,0,0,0
0.576358,0,0,0,0
0.578106,0,0,0,0
0.579894,0,0,0,0
0.581684,0,0,0,0
0.583472,0,0,0,0
0.585265,0,0,0,0
0.586873,0,0,0,0
0.588619,0,0,0,0
0.590408,0,0,0,0
0.592195,0,0,0,0
0.593740,0,0,0,0
0.595327,0,0,0,0
0.596893,0,0,0,0
0.598866,0,0,0,0
0.600468,0,0,0,0
0.602003,0,0,0,0
