elapsed_s,RAS_LRZ_INTF_WORKING_CYCLES,RAS_BLOCKS,RAS_FALSE_PARTIAL_STILE,RAS_SLICE_BLOCK_NONEMTPY
1.250430,0,0,0,0
1.252000,0,0,0,0
1.253599,0,0,0,0
1.255151,0,0,0,0
1.256705,0,0,0,0
1.258260,0,0,0,0
1.259810,0,0,0,0
1.261410,0,0,0,0
1.262975,0,0,0,0
1.264531,0,0,0,0
1.266085,0,0,0,0
1.267639,0,0,0,0
1.269198,0,0,0,0
1.270751,0,0,0,0
1.272306,0,0,0,0
1.273875,0,0,0,0
1.275429,0,0,0,0
1.277027,0,0,0,0
1.278584,0,0,0,0
1.280139,0,0,0,0
1.281694,0,0,0,0
1.283248,0,0,0,0
1.284861,0,0,0,0
1.286417,0,0,0,0
1.287974,0,0,0,0
1.289529,0,0,0,0
1.291082,0,0,0,0
1.292682,0,0,0,0
1.294236,0,0,0,0
1.295803,0,0,0,0
1.297353,0,0,0,0
1.298896,0,0,0,0
1.300363,0,0,0,0
1.301889,0,0,0,0
1.303442,0,0,0,0
1.304997,0,0,0,0
1.306556,0,0,0,0
1.308109,0,0,0,0
1.309704,0,0,0,0
1.311256,0,0,0,0
1.312808,0,0,0,0
1.314359,0,0,0,0
1.315788,0,0,0,0
1.317337,0,0,0,0
1.318891,0,0,0,0
1.320447,0,0,0,0
1.322003,0,0,0,0
1.323556,0,0,0,0
1.325202,0,0,0,0
1.326755,0,0,0,0
1.328326,0,0,0,0
1.329881,0,0,0,0
1.331434,0,0,0,0
1.333033,0,0,0,0
1.334588,0,0,0,0
1.336143,0,0,0,0
1.337699,0,0,0,0
1.339265,0,0,0,0
1.340864,0,0,0,0
1.342420,0,0,0,0
1.343975,0,0,0,0
1.345529,0,0,0,0
1.347082,0,0,0,0
1.348683,0,0,0,0
1.350252,0,0,0,0
1.351804,0,0,0,0
1.353360,0,0,0,0
1.354913,0,0,0,0
1.356513,0,0,0,0
1.358068,0,0,0,0
1.359622,0,0,0,0
1.361194,0,0,0,0
1.362748,0,0,0,0
1.364348,0,0,0,0
1.365902,0,0,0,0
1.367455,0,0,0,0
1.369010,0,0,0,0
1.370565,0,0,0,0
1.372134,0,0,0,0
1.373733,0,0,0,0
1.375286,0,0,0,0
1.376841,0,0,0,0
1.378396,0,0,0,0
1.379952,0,0,0,0
1.381551,0,0,0,0
1.383118,0,0,0,0
1.384674,0,0,0,0
1.386229,0,0,0,0
1.387782,0,0,0,0
1.389343,0,0,0,0
1.390895,0,0,0,0
1.392451,0,0,0,0
1.393896,0,0,0,0
1.395421,0,0,0,0
1.397020,0,0,0,0
1.398576,0,0,0,0
1.400132,0,0,0,0
1.401687,0,0,0,0
1.403240,0,0,0,0
1.404730,0,0,0,0
1.406129,0,0,0,0
1.407521,0,0,0,0
1.408914,0,0,0,0
1.410298,0,0,0,0
1.411682,0,0,0,0
1.413080,0,0,0,0
1.414598,0,0,0,0
1.416167,0,0,0,0
1.417722,0,0,0,0
1.419275,0,0,0,0
1.420874,0,0,0,0
1.422430,0,0,0,0
1.423986,0,0,0,0
1.425532,0,0,0,0
1.427090,0,0,0,0
1.428561,0,0,0,0
1.430090,0,0,0,0
1.431643,0,0,0,0
