elapsed_s,HLSQ_L2STC_LATENCY_COUNT,HLSQ_L2STC_STALL_SP_MISS_REQ,HLSQ_L2STC_BANK0_REPLACEMENT,HLSQ_L2STC_BANK1_REPLACEMENT,HLSQ_L2STC_BANK2_REPLACEMENT,HLSQ_L2STC_BANK3_REPLACEMENT
0.546998,0,0,0,0,0,0
0.548405,0,0,0,0,0,0
0.549986,0,0,0,0,0,0
0.551566,0,0,0,0,0,0
0.553130,0,0,0,0,0,0
0.554698,0,0,0,0,0,0
0.556265,0,0,0,0,0,0
0.557883,0,0,0,0,0,0
0.559447,0,0,0,0,0,0
0.561011,0,0,0,0,0,0
0.562591,0,0,0,0,0,0
0.564147,0,0,0,0,0,0
0.565700,0,0,0,0,0,0
0.567153,0,0,0,0,0,0
0.568556,0,0,0,0,0,0
0.570087,0,0,0,0,0,0
0.571652,0,0,0,0,0,0
0.573227,0,0,0,0,0,0
0.574791,0,0,0,0,0,0
0.576353,0,0,0,0,0,0
0.577926,0,0,0,0,0,0
0.579491,0,0,0,0,0,0
0.581053,0,0,0,0,0,0
0.582662,0,0,0,0,0,0
0.584240,0,0,0,0,0,0
0.585802,0,0,0,0,0,0
0.587342,0,0,0,0,0,0
0.588757,0,0,0,0,0,0
0.590159,0,0,0,0,0,0
0.591557,0,0,0,0,0,0
0.592954,0,0,0,0,0,0
0.594902,0,0,0,0,0,0
0.596487,0,0,0,0,0,0
0.598237,0,0,0,0,0,0
0.599648,0,0,0,0,0,0
0.601046,0,0,0,0,0,0
0.602439,0,0,0,0,0,0
0.603833,0,0,0,0,0,0
0.605234,0,0,0,0,0,0
0.606623,0,0,0,0,0,0
0.608149,0,0,0,0,0,0
0.609708,0,0,0,0,0,0
0.611093,0,0,0,0,0,0
0.612490,0,0,0,0,0,0
0.614144,0,0,0,0,0,0
0.615713,0,0,0,0,0,0
0.617268,0,0,0,0,0,0
0.618701,0,0,0,0,0,0
0.620238,0,0,0,0,0,0
0.621804,0,0,0,0,0,0
0.623423,0,0,0,0,0,0
0.624987,0,0,0,0,0,0
0.626567,0,0,0,0,0,0
0.628135,0,0,0,0,0,0
0.629701,0,0,0,0,0,0
0.631318,0,0,0,0,0,0
0.632884,0,0,0,0,0,0
0.634453,0,0,0,0,0,0
0.636021,0,0,0,0,0,0
0.637599,0,0,0,0,0,0
0.639171,0,0,0,0,0,0
0.640736,0,0,0,0,0,0
0.642305,0,0,0,0,0,0
0.643862,0,0,0,0,0,0
0.645416,0,0,0,0,0,0
0.646850,0,0,0,0,0,0
0.648396,0,0,0,0,0,0
0.649964,0,0,0,0,0,0
0.651532,0,0,0,0,0,0
0.653097,0,0,0,0,0,0
0.654663,0,0,0,0,0,0
0.656230,0,0,0,0,0,0
0.657795,0,0,0,0,0,0
0.659187,0,0,0,0,0,0
0.660591,0,0,0,0,0,0
0.662169,0,0,0,0,0,0
0.663737,0,0,0,0,0,0
0.665302,0,0,0,0,0,0
0.666870,0,0,0,0,0,0
0.668585,0,0,0,0,0,0
0.671252,0,0,0,0,0,0
0.672660,0,0,0,0,0,0
0.674063,0,0,0,0,0,0
0.675461,0,0,0,0,0,0
0.676858,0,0,0,0,0,0
0.678301,0,0,0,0,0,0
0.679829,0,0,0,0,0,0
0.681404,0,0,0,0,0,0
0.683119,0,0,0,0,0,0
0.684543,0,0,0,0,0,0
0.686006,0,0,0,0,0,0
0.687383,0,0,0,0,0,0
0.688786,0,0,0,0,0,0
0.690187,0,0,0,0,0,0
0.691592,0,0,0,0,0,0
0.692988,0,0,0,0,0,0
0.694563,0,0,0,0,0,0
0.696128,0,0,0,0,0,0
0.697692,0,0,0,0,0,0
0.699261,0,0,0,0,0,0
0.700823,0,0,0,0,0,0
0.702403,0,0,0,0,0,0
0.703967,0,0,0,0,0,0
0.705530,0,0,0,0,0,0
0.707181,0,0,0,0,0,0
0.708745,0,0,0,0,0,0
0.710355,0,0,0,0,0,0
0.711920,0,0,0,0,0,0
0.713496,0,0,0,0,0,0
0.715117,0,0,0,0,0,0
0.716631,0,0,0,0,0,0
0.718038,0,0,0,0,0,0
0.719568,0,0,0,0,0,0
0.721130,0,0,0,0,0,0
0.722694,0,0,0,0,0,0
0.724271,0,0,0,0,0,0
0.725882,0,0,0,0,0,0
0.727447,0,0,0,0,0,0
0.729009,0,0,0,0,0,0
0.730574,0,0,0,0,0,0
0.732138,0,0,0,0,0,0
0.733700,0,0,0,0,0,0
0.735258,0,0,0,0,0,0
0.736683,0,0,0,0,0,0
0.738143,0,0,0,0,0,0
0.739571,0,0,0,0,0,0
0.740963,0,0,0,0,0,0
0.742357,0,0,0,0,0,0
0.743756,0,0,0,0,0,0
0.745293,0,0,0,0,0,0
0.746859,0,0,0,0,0,0
0.748426,0,0,0,0,0,0
0.749995,0,0,0,0,0,0
0.751562,0,0,0,0,0,0
0.753127,0,0,0,0,0,0
0.754693,0,0,0,0,0,0
0.756272,0,0,0,0,0,0
0.757883,0,0,0,0,0,0
0.759451,0,0,0,0,0,0
0.761016,0,0,0,0,0,0
0.762583,0,0,0,0,0,0
0.764150,0,0,0,0,0,0
0.765714,0,0,0,0,0,0
0.767297,0,0,0,0,0,0
0.768862,0,0,0,0,0,0
0.770431,0,0,0,0,0,0
0.771988,0,0,0,0,0,0
0.773543,0,0,0,0,0,0
0.775253,0,0,0,0,0,0
0.776815,0,0,0,0,0,0
0.778393,0,0,0,0,0,0
0.779959,0,0,0,0,0,0
0.781523,0,0,0,0,0,0
0.783021,0,0,0,0,0,0
0.784555,0,0,0,0,0,0
0.786122,0,0,0,0,0,0
0.787688,0,0,0,0,0,0
0.789263,0,0,0,0,0,0
0.790829,0,0,0,0,0,0
0.792395,0,0,0,0,0,0
0.793962,0,0,0,0,0,0
0.795528,0,0,0,0,0,0
0.797091,0,0,0,0,0,0
0.798658,0,0,0,0,0,0
0.800237,0,0,0,0,0,0
0.801800,0,0,0,0,0,0
0.803416,0,0,0,0,0,0
0.804978,0,0,0,0,0,0
0.806588,0,0,0,0,0,0
0.808154,0,0,0,0,0,0
0.809717,0,0,0,0,0,0
0.811300,0,0,0,0,0,0
0.812881,0,0,0,0,0,0
0.814448,0,0,0,0,0,0
0.815888,0,0,0,0,0,0
0.817423,0,0,0,0,0,0
0.818988,0,0,0,0,0,0
0.820552,0,0,0,0,0,0
0.822137,0,0,0,0,0,0
0.823701,0,0,0,0,0,0
0.825264,0,0,0,0,0,0
0.826828,0,0,0,0,0,0
0.828393,0,0,0,0,0,0
0.829959,0,0,0,0,0,0
0.831523,0,0,0,0,0,0
0.833098,0,0,0,0,0,0
0.834666,0,0,0,0,0,0
0.836231,0,0,0,0,0,0
0.837792,0,0,0,0,0,0
0.839313,0,0,0,0,0,0
0.840712,0,0,0,0,0,0
0.842113,0,0,0,0,0,0
0.843805,0,0,0,0,0,0
0.845371,0,0,0,0,0,0
0.846938,0,0,0,0,0,0
0.848504,0,0,0,0,0,0
0.850073,0,0,0,0,0,0
0.851640,0,0,0,0,0,0
0.853204,0,0,0,0,0,0
0.854653,0,0,0,0,0,0
0.856192,0,0,0,0,0,0
0.857757,0,0,0,0,0,0
0.859329,0,0,0,0,0,0
0.860894,0,0,0,0,0,0
0.862463,0,0,0,0,0,0
0.864031,0,0,0,0,0,0
0.865487,0,0,0,0,0,0
0.867026,0,0,0,0,0,0
0.868593,0,0,0,0,0,0
0.870206,0,0,0,0,0,0
0.871775,0,0,0,0,0,0
0.873341,0,0,0,0,0,0
0.874908,0,0,0,0,0,0
0.876479,0,0,0,0,0,0
0.878138,0,0,0,0,0,0
0.879613,0,0,0,0,0,0
0.881154,0,0,0,0,0,0
0.882721,0,0,0,0,0,0
0.884327,0,0,0,0,0,0
0.885939,0,0,0,0,0,0
0.887520,0,0,0,0,0,0
0.889084,0,0,0,0,0,0
0.890653,0,0,0,0,0,0
0.892219,0,0,0,0,0,0
0.893785,0,0,0,0,0,0
0.895395,0,0,0,0,0,0
0.896960,0,0,0,0,0,0
0.898541,0,0,0,0,0,0
0.900108,0,0,0,0,0,0
0.901673,0,0,0,0,0,0
0.903290,0,0,0,0,0,0
0.904856,0,0,0,0,0,0
0.906423,0,0,0,0,0,0
0.907990,0,0,0,0,0,0
0.909568,0,0,0,0,0,0
0.911139,0,0,0,0,0,0
0.912705,0,0,0,0,0,0
0.914272,0,0,0,0,0,0
0.915946,0,0,0,0,0,0
0.917431,0,0,0,0,0,0
0.919016,0,0,0,0,0,0
0.920470,0,0,0,0,0,0
0.922013,0,0,0,0,0,0
0.923585,0,0,0,0,0,0
0.925155,0,0,0,0,0,0
0.926727,0,0,0,0,0,0
0.928299,0,0,0,0,0,0
0.929872,0,0,0,0,0,0
0.931455,0,0,0,0,0,0
0.933024,0,0,0,0,0,0
0.934639,0,0,0,0,0,0
0.936211,0,0,0,0,0,0
0.937781,0,0,0,0,0,0
0.939179,0,0,0,0,0,0
0.940587,0,0,0,0,0,0
0.942136,0,0,0,0,0,0
0.943707,0,0,0,0,0,0
0.945277,0,0,0,0,0,0
0.946857,0,0,0,0,0,0
0.948429,0,0,0,0,0,0
0.950048,0,0,0,0,0,0
0.951620,0,0,0,0,0,0
0.953203,0,0,0,0,0,0
0.954774,0,0,0,0,0,0
0.956376,0,0,0,0,0,0
0.957946,0,0,0,0,0,0
0.959517,0,0,0,0,0,0
0.961087,0,0,0,0,0,0
0.962660,0,0,0,0,0,0
0.964244,0,0,0,0,0,0
0.965813,0,0,0,0,0,0
0.967518,0,0,0,0,0,0
0.969089,0,0,0,0,0,0
0.970662,0,0,0,0,0,0
0.972233,0,0,0,0,0,0
0.973803,0,0,0,0,0,0
0.975312,0,0,0,0,0,0
0.976854,0,0,0,0,0,0
0.978426,0,0,0,0,0,0
0.979987,0,0,0,0,0,0
0.981547,0,0,0,0,0,0
0.983256,0,0,0,0,0,0
0.984825,0,0,0,0,0,0
0.986412,0,0,0,0,0,0
0.987984,0,0,0,0,0,0
0.989554,0,0,0,0,0,0
0.991130,0,0,0,0,0,0
0.992700,0,0,0,0,0,0
0.994273,0,0,0,0,0,0
0.995846,0,0,0,0,0,0
0.997427,0,0,0,0,0,0
0.999000,0,0,0,0,0,0
1.000571,0,0,0,0,0,0
1.002145,0,0,0,0,0,0
1.003707,0,0,0,0,0,0
1.005266,0,0,0,0,0,0
1.006701,0,0,0,0,0,0
1.008288,0,0,0,0,0,0
1.009863,0,0,0,0,0,0
1.011435,0,0,0,0,0,0
1.013005,0,0,0,0,0,0
1.014623,0,0,0,0,0,0
1.016195,0,0,0,0,0,0
1.017765,0,0,0,0,0,0
1.019354,0,0,0,0,0,0
1.020924,0,0,0,0,0,0
1.022496,0,0,0,0,0,0
1.024069,0,0,0,0,0,0
1.025640,0,0,0,0,0,0
1.027215,0,0,0,0,0,0
1.028784,0,0,0,0,0,0
1.030413,0,0,0,0,0,0
1.031985,0,0,0,0,0,0
1.033556,0,0,0,0,0,0
1.035131,0,0,0,0,0,0
1.036701,0,0,0,0,0,0
1.038275,0,0,0,0,0,0
1.039847,0,0,0,0,0,0
1.041431,0,0,0,0,0,0
1.043003,0,0,0,0,0,0
1.044574,0,0,0,0,0,0
1.046192,0,0,0,0,0,0
1.047764,0,0,0,0,0,0
1.049334,0,0,0,0,0,0
1.050906,0,0,0,0,0,0
1.052490,0,0,0,0,0,0
1.054063,0,0,0,0,0,0
1.055636,0,0,0,0,0,0
1.057205,0,0,0,0,0,0
1.058777,0,0,0,0,0,0
1.060349,0,0,0,0,0,0
1.061965,0,0,0,0,0,0
1.063551,0,0,0,0,0,0
1.065120,0,0,0,0,0,0
1.066692,0,0,0,0,0,0
1.068264,0,0,0,0,0,0
1.069916,0,0,0,0,0,0
1.071335,0,0,0,0,0,0
1.072741,0,0,0,0,0,0
1.074289,0,0,0,0,0,0
1.075861,0,0,0,0,0,0
1.077431,0,0,0,0,0,0
1.079004,0,0,0,0,0,0
1.080586,0,0,0,0,0,0
1.082160,0,0,0,0,0,0
1.083722,0,0,0,0,0,0
1.085295,0,0,0,0,0,0
1.086729,0,0,0,0,0,0
1.088266,0,0,0,0,0,0
1.089890,0,0,0,0,0,0
1.091456,0,0,0,0,0,0
1.093037,0,0,0,0,0,0
1.094545,0,0,0,0,0,0
1.095975,0,0,0,0,0,0
1.097511,0,0,0,0,0,0
1.099134,0,0,0,0,0,0
1.100702,0,0,0,0,0,0
1.102275,0,0,0,0,0,0
1.103845,0,0,0,0,0,0
1.105413,0,0,0,0,0,0
1.106862,0,0,0,0,0,0
1.108401,0,0,0,0,0,0
1.110016,0,0,0,0,0,0
1.111587,0,0,0,0,0,0
1.113155,0,0,0,0,0,0
1.114594,0,0,0,0,0,0
1.116130,0,0,0,0,0,0
1.117613,0,0,0,0,0,0
1.119787,0,0,0,0,0,0
1.121698,0,0,0,0,0,0
1.123205,0,0,0,0,0,0
1.124621,0,0,0,0,0,0
1.126028,0,0,0,0,0,0
1.127432,0,0,0,0,0,0
1.128850,0,0,0,0,0,0
1.130253,0,0,0,0,0,0
1.131651,0,0,0,0,0,0
1.133048,0,0,0,0,0,0
1.134447,0,0,0,0,0,0
1.135843,0,0,0,0,0,0
1.137239,0,0,0,0,0,0
1.138638,0,0,0,0,0,0
1.140050,0,0,0,0,0,0
1.141448,0,0,0,0,0,0
1.142890,0,0,0,0,0,0
1.144288,0,0,0,0,0,0
1.145685,0,0,0,0,0,0
1.147099,0,0,0,0,0,0
1.148496,0,0,0,0,0,0
1.149895,0,0,0,0,0,0
1.151302,0,0,0,0,0,0
1.152699,0,0,0,0,0,0
1.154097,0,0,0,0,0,0
1.155495,0,0,0,0,0,0
1.156892,0,0,0,0,0,0
1.158328,0,0,0,0,0,0
1.159725,0,0,0,0,0,0
1.161122,0,0,0,0,0,0
1.162529,0,0,0,0,0,0
1.163925,0,0,0,0,0,0
1.165320,0,0,0,0,0,0
1.166717,0,0,0,0,0,0
1.168114,0,0,0,0,0,0
1.169511,0,0,0,0,0,0
1.170966,0,0,0,0,0,0
1.172363,0,0,0,0,0,0
1.173769,0,0,0,0,0,0
1.176447,0,0,0,0,0,0
1.177980,0,0,0,0,0,0
1.179547,0,0,0,0,0,0
1.181113,0,0,0,0,0,0
1.182683,0,0,0,0,0,0
1.184265,0,0,0,0,0,0
1.185873,0,0,0,0,0,0
1.187431,0,0,0,0,0,0
1.188988,0,0,0,0,0,0
1.190422,0,0,0,0,0,0
1.191960,0,0,0,0,0,0
