elapsed_s,CP_PM4_DATA,CP_PM4_HEADERS,CP_VBIF_READ_BEATS,CP_VBIF_WRITE_BEATS,CP_SQE_INSTR_COUNTER,CP_CLUSTER_FE_US_FULL,CP_CLUSTER_FE_S_FULL,CP_CLUSTER_SP_VS_FULL,CP_CLUSTER_VPC_US_FULL,CP_CLUSTER_VPC_VS_FULL,CP_CLUSTER_GRAS_FULL,CP_CLUSTER_SP_PS_FULL,CP_CLUSTER_VPC_PS_FULL,CP_CLUSTER_PS_FULL
0.512075,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.513515,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.514948,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.516398,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.517831,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.519264,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.520699,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.522178,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.523616,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.525055,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.526506,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.527945,0,0,36,1,257,0,0,0,0,0,0,0,0,0
0.529432,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.530870,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.532310,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.533748,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.535393,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.536882,0,0,36,1,303,0,0,0,0,0,0,0,0,0
0.538372,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.539814,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.541257,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.542697,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.544135,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.545766,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.547381,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.548987,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.550592,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.552195,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.553757,0,0,36,1,259,0,0,0,0,0,0,0,0,0
0.555376,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.556981,0,0,36,1,249,0,0,0,0,0,0,0,0,0
