elapsed_s,CP_SQE_SYNC_STALL,CP_SQE_PM4_WFI_STALL,CP_SQE_SYS_WFI_STALL,CP_WAIT_ON_OTHER_PIPE,CP_OUTPUT_BLOCKED,CP_SQE_T4_EXEC,CP_SQE_LOAD_STATE_EXEC,CP_SQE_SAVE_SDS_STATE,CP_SQE_DRAW_EXEC,CP_SQE_CTXT_REG_BUNCH_EXEC,CP_SQE_EXEC_PROFILED,CP_MEMORY_POOL_EMPTY,CP_MEMORY_POOL_SYNC_STALL,CP_MEMORY_POOL_ABOVE_THRESH
0.513396,0,0,0,0,0,0,0,0,0,0,459151,458964,0,0
0.514834,0,0,0,0,0,0,0,0,0,0,454799,454605,0,0
0.516273,0,0,0,0,0,0,0,0,0,0,512175,536542,0,0
0.517790,0,0,0,0,0,0,0,0,0,0,497113,472345,0,0
0.519266,0,0,0,0,0,0,0,0,0,0,462290,462094,0,0
0.520735,0,0,0,0,0,0,0,0,0,0,472345,472139,0,0
0.522218,0,0,0,0,0,0,0,0,0,0,473045,472875,0,0
0.523657,0,0,0,0,0,0,0,0,0,0,453320,453117,0,0
0.525096,0,0,0,0,0,0,0,0,0,0,458097,457902,0,0
0.526536,0,0,0,0,0,0,0,0,0,0,453611,453418,0,0
0.527973,0,0,0,0,0,0,0,0,0,0,455392,455214,0,0
0.529410,0,0,0,0,0,0,0,0,0,0,556149,555950,0,0
0.531069,0,0,0,0,0,0,0,0,0,0,495722,495545,0,0
0.532704,0,0,0,0,0,0,0,0,0,0,545045,544842,0,0
0.534249,0,0,0,0,0,0,0,0,0,0,473555,473344,0,0
0.535693,0,0,0,0,0,0,0,0,0,0,457156,456973,0,0
0.537265,0,0,0,0,0,0,0,0,0,0,485982,485793,0,0
