elapsed_s,CP_SQE_SYNC_STALL,CP_SQE_PM4_WFI_STALL,CP_SQE_SYS_WFI_STALL,CP_WAIT_ON_OTHER_PIPE,CP_OUTPUT_BLOCKED,CP_SQE_T4_EXEC,CP_SQE_LOAD_STATE_EXEC,CP_SQE_SAVE_SDS_STATE,CP_SQE_DRAW_EXEC,CP_SQE_CTXT_REG_BUNCH_EXEC,CP_SQE_EXEC_PROFILED,CP_MEMORY_POOL_EMPTY,CP_MEMORY_POOL_SYNC_STALL,CP_MEMORY_POOL_ABOVE_THRESH
0.396508,0,0,0,0,0,0,0,0,0,0,463942,463754,0,0
0.398114,0,0,0,0,0,0,0,0,0,0,461352,461178,0,0
0.399711,0,0,0,0,0,0,0,0,0,0,460108,459916,0,0
0.401306,0,0,0,0,0,0,0,0,0,0,459498,459288,0,0
0.402822,0,0,0,0,0,0,0,0,0,0,454373,454186,0,0
0.404409,0,0,0,0,0,0,0,0,0,0,462441,462262,0,0
0.406019,0,0,0,0,0,0,0,0,0,0,464633,464457,0,0
0.407496,0,0,0,0,0,0,0,0,0,0,451845,451730,0,0
0.408974,0,0,0,0,0,0,0,0,0,0,451369,451097,0,0
0.410456,0,0,0,0,0,0,0,0,0,0,450060,449871,0,0
0.411896,0,0,0,0,0,0,0,0,0,0,440245,441262,0,0
0.413335,0,0,0,0,0,0,0,0,0,0,427196,425875,0,0
0.414784,0,0,0,0,0,0,0,0,0,0,450816,450559,0,0
0.416225,0,0,0,0,0,0,0,0,0,0,437684,437511,0,0
0.417663,0,0,0,0,0,0,0,0,0,0,433830,433642,0,0
0.419141,0,0,0,0,0,0,0,0,0,0,451416,451215,0,0
0.420709,0,0,0,0,0,0,0,0,0,0,473862,473683,0,0
0.422316,0,0,0,0,0,0,0,0,0,0,462449,462237,0,0
0.423926,0,0,0,0,0,0,0,0,0,0,463450,463303,0,0
0.425543,0,0,0,0,0,0,0,0,0,0,553844,570012,0,0
0.427115,0,0,0,0,0,0,0,0,0,0,469681,453127,0,0
0.428689,0,0,0,0,0,0,0,0,0,0,465157,465038,0,0
0.430296,0,0,0,0,0,0,0,0,0,0,460712,460439,0,0
0.431894,0,0,0,0,0,0,0,0,0,0,459298,459128,0,0
0.433490,0,0,0,0,0,0,0,0,0,0,460315,460122,0,0
0.435197,0,0,0,0,0,0,0,0,0,0,546920,546736,0,0
0.436729,0,0,0,0,0,0,0,0,0,0,448658,448079,0,0
0.438307,0,0,0,0,0,0,0,0,0,0,445687,445500,0,0
0.439914,0,0,0,0,0,0,0,0,0,0,444244,444069,0,0
0.441518,0,0,0,0,0,0,0,0,0,0,504407,504230,0,0
0.443215,0,0,0,0,0,0,0,0,0,0,445473,445297,0,0
0.444820,0,0,0,0,0,0,0,0,0,0,446529,446338,0,0
0.446429,0,0,0,0,0,0,0,0,0,0,445202,445050,0,0
0.448049,0,0,0,0,0,0,0,0,0,0,446244,446068,0,0
0.449653,0,0,0,0,0,0,0,0,0,0,448423,448190,0,0
0.451266,0,0,0,0,0,0,0,0,0,0,443496,443320,0,0
0.452870,0,0,0,0,0,0,0,0,0,0,446078,445902,0,0
0.454478,0,0,0,0,0,0,0,0,0,0,446753,446573,0,0
0.456083,0,0,0,0,0,0,0,0,0,0,445187,445023,0,0
0.457687,0,0,0,0,0,0,0,0,0,0,470804,470658,0,0
0.459322,0,0,0,0,0,0,0,0,0,0,445649,445434,0,0
0.460926,0,0,0,0,0,0,0,0,0,0,444972,444782,0,0
0.462534,0,0,0,0,0,0,0,0,0,0,444563,444401,0,0
0.464140,0,0,0,0,0,0,0,0,0,0,446178,445987,0,0
0.465745,0,0,0,0,0,0,0,0,0,0,449595,449434,0,0
0.467357,0,0,0,0,0,0,0,0,0,0,445155,444988,0,0
0.468961,0,0,0,0,0,0,0,0,0,0,445685,445509,0,0
0.470582,0,0,0,0,0,0,0,0,0,0,445307,445143,0,0
0.472187,0,0,0,0,0,0,0,0,0,0,444666,444452,0,0
0.473792,0,0,0,0,0,0,0,0,0,0,448908,448758,0,0
0.475402,0,0,0,0,0,0,0,0,0,0,444626,444437,0,0
0.477007,0,0,0,0,0,0,0,0,0,0,445427,445238,0,0
0.478615,0,0,0,0,0,0,0,0,0,0,444750,444589,0,0
0.480220,0,0,0,0,0,0,0,0,0,0,444338,444161,0,0
0.481839,0,0,0,0,0,0,0,0,0,0,547314,547147,0,0
0.483511,0,0,0,0,0,0,0,0,0,0,435677,435477,0,0
0.484957,0,0,0,0,0,0,0,0,0,0,433863,433702,0,0
0.486531,0,0,0,0,0,0,0,0,0,0,442994,442817,0,0
0.488129,0,0,0,0,0,0,0,0,0,0,441912,441735,0,0
0.489725,0,0,0,0,0,0,0,0,0,0,419953,419966,0,0
0.491224,0,0,0,0,0,0,0,0,0,0,437760,437394,0,0
0.492681,0,0,0,0,0,0,0,0,0,0,432722,432545,0,0
0.494253,0,0,0,0,0,0,0,0,0,0,442758,442592,0,0
0.495857,0,0,0,0,0,0,0,0,0,0,443267,443081,0,0
0.497459,0,0,0,0,0,0,0,0,0,0,444470,444292,0,0
0.499057,0,0,0,0,0,0,0,0,0,0,433091,432900,0,0
0.500503,0,0,0,0,0,0,0,0,0,0,434512,434352,0,0
0.501948,0,0,0,0,0,0,0,0,0,0,434074,433881,0,0
0.503400,0,0,0,0,0,0,0,0,0,0,435880,435731,0,0
0.504840,0,0,0,0,0,0,0,0,0,0,433105,432926,0,0
0.506317,0,0,0,0,0,0,0,0,0,0,427272,427085,0,0
0.507879,0,0,0,0,0,0,0,0,0,0,442965,442799,0,0
0.509362,0,0,0,0,0,0,0,0,0,0,436383,436195,0,0
0.510939,0,0,0,0,0,0,0,0,0,0,445150,444961,0,0
0.512544,0,0,0,0,0,0,0,0,0,0,444285,444121,0,0
0.514163,0,0,0,0,0,0,0,0,0,0,487430,487264,0,0
0.515812,0,0,0,0,0,0,0,0,0,0,444150,443964,0,0
0.517415,0,0,0,0,0,0,0,0,0,0,443198,443020,0,0
0.519019,0,0,0,0,0,0,0,0,0,0,446069,445878,0,0
0.520623,0,0,0,0,0,0,0,0,0,0,443939,443779,0,0
0.522230,0,0,0,0,0,0,0,0,0,0,445804,445691,0,0
0.523708,0,0,0,0,0,0,0,0,0,0,432645,432376,0,0
0.525165,0,0,0,0,0,0,0,0,0,0,432083,431946,0,0
0.526604,0,0,0,0,0,0,0,0,0,0,432357,432156,0,0
0.528043,0,0,0,0,0,0,0,0,0,0,665328,665162,0,0
0.529726,0,0,0,0,0,0,0,0,0,0,435459,435302,0,0
0.531208,0,0,0,0,0,0,0,0,0,0,431119,430929,0,0
0.532667,0,0,0,0,0,0,0,0,0,0,450612,450435,0,0
0.534107,0,0,0,0,0,0,0,0,0,0,430747,430632,0,0
0.535552,0,0,0,0,0,0,0,0,0,0,430621,430393,0,0
0.536988,0,0,0,0,0,0,0,0,0,0,490099,489923,0,0
0.538522,0,0,0,0,0,0,0,0,0,0,433289,433103,0,0
0.540091,0,0,0,0,0,0,0,0,0,0,445699,445522,0,0
0.541696,0,0,0,0,0,0,0,0,0,0,488650,488483,0,0
0.543346,0,0,0,0,0,0,0,0,0,0,444797,444595,0,0
