elapsed_s,CP_SQE_SYNC_STALL,CP_SQE_PM4_WFI_STALL,CP_SQE_SYS_WFI_STALL,CP_WAIT_ON_OTHER_PIPE,CP_OUTPUT_BLOCKED,CP_SQE_T4_EXEC,CP_SQE_LOAD_STATE_EXEC,CP_SQE_SAVE_SDS_STATE,CP_SQE_DRAW_EXEC,CP_SQE_CTXT_REG_BUNCH_EXEC,CP_SQE_EXEC_PROFILED,CP_MEMORY_POOL_EMPTY,CP_MEMORY_POOL_SYNC_STALL,CP_MEMORY_POOL_ABOVE_THRESH
0.105284,0,0,0,0,0,0,0,0,0,0,267112,263105,0,0
0.106813,0,0,0,0,0,0,0,0,0,0,208145,204729,0,0
0.108189,0,0,0,0,0,0,0,0,0,0,173141,172829,0,0
0.109565,0,0,0,0,0,0,0,0,0,0,172713,172542,0,0
0.110940,0,0,0,0,0,0,0,0,0,0,171895,171733,0,0
0.112316,0,0,0,0,0,0,0,0,0,0,171891,171632,0,0
0.113691,0,0,0,0,0,0,0,0,0,0,172296,174129,0,0
0.115080,0,0,0,0,0,0,0,0,0,0,175777,173512,0,0
0.116454,0,0,0,0,0,0,0,0,0,0,206128,204532,0,0
0.117898,0,0,0,0,0,0,0,0,0,0,194292,194165,0,0
0.119318,0,0,0,0,0,0,0,0,0,0,194869,194726,0,0
0.120740,0,0,0,0,0,0,0,0,0,0,194722,194562,0,0
0.122160,0,0,0,0,0,0,0,0,0,0,153347,153205,0,0
0.123474,769,14,481553,0,0,213,0,23,0,18,653765,674023,472920,473181
0.124709,0,0,0,0,0,0,0,0,0,0,530992,531068,0,0
0.126125,0,0,0,0,0,0,0,0,0,0,533747,533276,0,0
0.127537,0,0,0,0,0,0,0,0,0,0,533023,532688,0,0
