elapsed_s,TP_RESERVED_120,TP_RESERVED_121,TP_RESERVED_122,TP_RESERVED_123,TP_RESERVED_124,TP_RESERVED_125,TP_RESERVED_126,TP_RESERVED_127,TP_FORMAT_DECOMP_BILINEAR,TP_PACKED_POINT_BOTH_VALID_FP16,TP_PACKED_POINT_SINGLE_VALID_FP16,TP_PACKED_POINT_BOTH_VALID_FP32
0.531493,0,0,0,0,0,0,0,0,0,0,0,0
0.532896,0,0,0,0,0,0,0,0,0,0,0,0
0.534300,0,0,0,0,0,0,0,0,0,0,0,0
0.535682,0,0,0,0,0,0,0,0,0,0,0,0
0.537063,0,0,0,0,0,0,0,0,0,0,0,0
0.538448,0,0,0,0,0,0,0,0,0,0,0,0
0.539931,0,0,0,0,0,0,0,0,0,0,0,0
0.541389,0,0,0,0,0,0,0,0,0,0,0,0
0.542821,0,0,0,0,0,0,0,0,0,0,0,0
0.544249,0,0,0,0,0,0,0,0,0,0,0,0
0.545691,0,0,0,0,0,0,0,0,0,0,0,0
0.547120,0,0,0,0,0,0,0,0,0,0,0,0
0.548548,0,0,0,0,0,0,0,0,0,0,0,0
0.549980,0,0,0,0,0,0,0,0,0,0,0,0
0.551412,0,0,0,0,0,0,0,0,0,0,0,0
0.552841,0,0,0,0,0,0,0,0,0,0,0,0
0.554345,0,0,0,0,0,0,0,0,0,0,0,0
0.555781,0,0,0,0,0,0,0,0,0,0,0,0
0.557259,0,0,0,0,0,0,0,0,0,0,0,0
0.558704,0,0,0,0,0,0,0,0,0,0,0,0
0.560173,0,0,0,0,0,0,0,0,0,0,0,0
0.561603,0,0,0,0,0,0,0,0,0,0,0,0
0.563030,0,0,0,0,0,0,0,0,0,0,0,0
0.564656,0,0,0,0,0,0,0,0,0,0,0,0
0.566135,0,0,0,0,0,0,0,0,0,0,0,0
0.567697,0,0,0,0,0,0,0,0,0,0,0,0
0.569292,0,0,0,0,0,0,0,0,0,0,0,0
0.570884,0,0,0,0,0,0,0,0,0,0,0,0
0.572518,0,0,0,0,0,0,0,0,0,0,0,0
0.574127,0,0,0,0,0,0,0,0,0,0,0,0
0.575623,0,0,0,0,0,0,0,0,0,0,0,0
0.577069,0,0,0,0,0,0,0,0,0,0,0,0
0.578631,0,0,0,0,0,0,0,0,0,0,0,0
0.580223,0,0,0,0,0,0,0,0,0,0,0,0
0.581818,0,0,0,0,0,0,0,0,0,0,0,0
0.583412,0,0,0,0,0,0,0,0,0,0,0,0
0.585003,0,0,0,0,0,0,0,0,0,0,0,0
0.586601,0,0,0,0,0,0,0,0,0,0,0,0
0.588247,0,0,0,0,0,0,0,0,0,0,0,0
0.589842,0,0,0,0,0,0,0,0,0,0,0,0
0.591435,0,0,0,0,0,0,0,0,0,0,0,0
0.593025,0,0,0,0,0,0,0,0,0,0,0,0
0.594622,0,0,0,0,0,0,0,0,0,0,0,0
0.596214,0,0,0,0,0,0,0,0,0,0,0,0
0.597808,0,0,0,0,0,0,0,0,0,0,0,0
0.599290,0,0,0,0,0,0,0,0,0,0,0,0
0.600853,0,0,0,0,0,0,0,0,0,0,0,0
0.602448,0,0,0,0,0,0,0,0,0,0,0,0
0.604037,0,0,0,0,0,0,0,0,0,0,0,0
0.605844,0,0,0,0,0,0,0,0,0,0,0,0
0.607366,0,0,0,0,0,0,0,0,0,0,0,0
0.608794,0,0,0,0,0,0,0,0,0,0,0,0
0.610313,0,0,0,0,0,0,0,0,0,0,0,0
0.611735,0,0,0,0,0,0,0,0,0,0,0,0
0.613219,0,0,0,0,0,0,0,0,0,0,0,0
0.614643,0,0,0,0,0,0,0,0,0,0,0,0
0.616065,0,0,0,0,0,0,0,0,0,0,0,0
0.617485,0,0,0,0,0,0,0,0,0,0,0,0
0.618905,0,0,0,0,0,0,0,0,0,0,0,0
0.620385,0,0,0,0,0,0,0,0,0,0,0,0
0.621780,0,0,0,0,0,0,0,0,0,0,0,0
0.623174,0,0,0,0,0,0,0,0,0,0,0,0
0.624568,0,0,0,0,0,0,0,0,0,0,0,0
0.625961,0,0,0,0,0,0,0,0,0,0,0,0
0.627355,0,0,0,0,0,0,0,0,0,0,0,0
0.628748,0,0,0,0,0,0,0,0,0,0,0,0
0.630142,0,0,0,0,0,0,0,0,0,0,0,0
0.631543,0,0,0,0,0,0,0,0,0,0,0,0
0.632936,0,0,0,0,0,0,0,0,0,0,0,0
0.634416,0,0,0,0,0,0,0,0,0,0,0,0
0.635808,0,0,0,0,0,0,0,0,0,0,0,0
0.637267,0,0,0,0,0,0,0,0,0,0,0,0
0.638643,0,0,0,0,0,0,0,0,0,0,0,0
0.640019,0,0,0,0,0,0,0,0,0,0,0,0
0.641395,0,0,0,0,0,0,0,0,0,0,0,0
0.642779,0,0,0,0,0,0,0,0,0,0,0,0
0.644154,0,0,0,0,0,0,0,0,0,0,0,0
0.645531,0,0,0,0,0,0,0,0,0,0,0,0
0.646910,0,0,0,0,0,0,0,0,0,0,0,0
0.648288,0,0,0,0,0,0,0,0,0,0,0,0
0.649665,0,0,0,0,0,0,0,0,0,0,0,0
0.651040,0,0,0,0,0,0,0,0,0,0,0,0
0.652446,0,0,0,0,0,0,0,0,0,0,0,0
0.653894,0,0,0,0,0,0,0,0,0,0,0,0
0.655228,0,0,0,0,0,0,0,0,0,0,0,0
0.656668,0,0,0,0,0,0,0,0,0,0,0,0
0.658108,0,0,0,0,0,0,0,0,0,0,0,0
0.659548,0,0,0,0,0,0,0,0,0,0,0,0
0.660988,0,0,0,0,0,0,0,0,0,0,0,0
0.662428,0,0,0,0,0,0,0,0,0,0,0,0
0.663876,0,0,0,0,0,0,0,0,0,0,0,0
0.665338,0,0,0,0,0,0,0,0,0,0,0,0
0.666741,0,0,0,0,0,0,0,0,0,0,0,0
0.668150,0,0,0,0,0,0,0,0,0,0,0,0
0.669566,0,0,0,0,0,0,0,0,0,0,0,0
0.670945,0,0,0,0,0,0,0,0,0,0,0,0
