elapsed_s,TSE_DET_WORKING_CYCLE_L1,TSE_BBOX_WORKING_CYCLE_L1,TSE_CULLING_WORKING_CYCLE_L1,TSE_SETUP_WORKING_CYCLE_L1
1.278020,0,0,0,0
1.279568,0,0,0,0
1.281115,0,0,0,0
1.282663,0,0,0,0
1.284211,0,0,0,0
1.285757,0,0,0,0
1.287182,0,0,0,0
1.288572,0,0,0,0
1.290130,0,0,0,0
1.291679,0,0,0,0
1.293226,0,0,0,0
1.294773,0,0,0,0
1.296321,0,0,0,0
1.297882,0,0,0,0
1.299431,0,0,0,0
1.300977,0,0,0,0
1.302528,0,0,0,0
1.304076,0,0,0,0
1.305664,0,0,0,0
1.307217,0,0,0,0
1.308776,0,0,0,0
1.310324,0,0,0,0
1.311873,0,0,0,0
1.313419,0,0,0,0
1.314966,0,0,0,0
1.316538,0,0,0,0
1.317955,0,0,0,0
1.319482,0,0,0,0
1.321033,0,0,0,0
1.322587,0,0,0,0
1.324136,0,0,0,0
1.325684,0,0,0,0
1.327239,0,0,0,0
1.328787,0,0,0,0
1.330351,0,0,0,0
1.331901,0,0,0,0
1.333449,0,0,0,0
1.335068,0,0,0,0
1.336608,0,0,0,0
1.338027,0,0,0,0
1.339547,0,0,0,0
1.341110,0,0,0,0
1.342657,0,0,0,0
1.344207,0,0,0,0
1.345754,0,0,0,0
1.347116,0,0,0,0
1.348505,0,0,0,0
1.350022,0,0,0,0
1.351583,0,0,0,0
1.353130,0,0,0,0
1.354681,0,0,0,0
1.356230,0,0,0,0
1.357776,0,0,0,0
1.359349,0,0,0,0
1.360897,0,0,0,0
1.362459,0,0,0,0
1.363906,0,0,0,0
1.365431,0,0,0,0
1.366979,0,0,0,0
1.368529,0,0,0,0
1.370122,0,0,0,0
1.371674,0,0,0,0
1.373236,0,0,0,0
1.374787,0,0,0,0
1.376336,0,0,0,0
1.377887,0,0,0,0
1.379437,0,0,0,0
1.380985,0,0,0,0
1.382538,0,0,0,0
1.384101,0,0,0,0
1.385690,0,0,0,0
1.387245,0,0,0,0
1.388794,0,0,0,0
1.390345,0,0,0,0
1.391896,0,0,0,0
1.393445,0,0,0,0
1.394955,0,0,0,0
1.396475,0,0,0,0
1.398027,0,0,0,0
1.399578,0,0,0,0
1.401126,0,0,0,0
1.402676,0,0,0,0
1.404227,0,0,0,0
1.405843,0,0,0,0
1.407391,0,0,0,0
1.408938,0,0,0,0
1.410490,0,0,0,0
1.412039,0,0,0,0
1.413586,0,0,0,0
1.415141,0,0,0,0
1.416700,0,0,0,0
1.418294,0,0,0,0
1.419843,0,0,0,0
1.421391,0,0,0,0
1.422941,0,0,0,0
1.424491,0,0,0,0
1.426043,0,0,0,0
1.427607,0,0,0,0
1.429155,0,0,0,0
1.430705,0,0,0,0
1.432256,0,0,0,0
1.433850,0,0,0,0
1.435398,0,0,0,0
1.436947,0,0,0,0
1.438512,0,0,0,0
1.440054,0,0,0,0
1.441594,0,0,0,0
1.443170,0,0,0,0
1.444716,0,0,0,0
1.446267,0,0,0,0
1.447817,0,0,0,0
1.449417,0,0,0,0
1.451064,0,0,0,0
1.452610,0,0,0,0
1.454161,0,0,0,0
1.455709,0,0,0,0
1.457255,0,0,0,0
1.458804,0,0,0,0
1.460366,0,0,0,0
1.461916,0,0,0,0
1.463464,0,0,0,0
1.465011,0,0,0,0
1.466562,0,0,0,0
1.468112,0,0,0,0
1.469658,0,0,0,0
1.471226,0,0,0,0
1.472771,0,0,0,0
1.474323,0,0,0,0
1.475871,0,0,0,0
1.477417,0,0,0,0
1.478965,0,0,0,0
1.480514,0,0,0,0
1.482119,0,0,0,0
1.483668,0,0,0,0
1.485216,0,0,0,0
1.486764,0,0,0,0
1.488311,0,0,0,0
1.489861,0,0,0,0
1.491407,0,0,0,0
1.492848,0,0,0,0
1.494374,0,0,0,0
1.495924,0,0,0,0
1.497471,0,0,0,0
1.499073,0,0,0,0
1.500619,0,0,0,0
1.502171,0,0,0,0
1.503734,0,0,0,0
1.505282,0,0,0,0
1.506703,0,0,0,0
1.508222,0,0,0,0
1.509767,0,0,0,0
1.511370,0,0,0,0
1.512916,0,0,0,0
1.514480,0,0,0,0
1.516030,0,0,0,0
1.517577,0,0,0,0
1.519130,0,0,0,0
1.520678,0,0,0,0
1.522228,0,0,0,0
1.523778,0,0,0,0
1.525339,0,0,0,0
1.526888,0,0,0,0
1.528437,0,0,0,0
1.530030,0,0,0,0
1.531579,0,0,0,0
1.533127,0,0,0,0
1.534675,0,0,0,0
1.536238,0,0,0,0
1.537859,0,0,0,0
1.539237,0,0,0,0
1.540667,0,0,0,0
1.542058,0,0,0,0
