elapsed_s,LRZ_NEVER_COUNT,LRZ_BUSY_CYCLES,LRZ_STARVE_CYCLES_RAS
1.363712,0,0,1867222
1.365257,0,0,1873327
1.366804,0,0,1871309
1.368422,0,0,1947453
1.369840,0,0,1706266
1.371227,0,0,1675024
1.372740,0,0,1860926
1.374285,0,0,1868640
1.375827,0,0,1869926
1.377373,0,0,1872627
1.378918,0,0,1870341
1.380477,0,0,1888687
1.382067,0,0,1925071
1.383611,0,0,1869111
1.385157,0,0,1875209
1.386704,0,0,1871681
1.388248,0,0,1872563
1.389795,0,0,1868040
1.391228,3,0,1716621
1.393018,0,0,2190759
1.394564,0,0,1870365
1.396107,0,0,1873814
1.397655,0,0,1923062
1.399243,0,0,1867342
1.400787,0,0,1872603
1.402347,1,0,1887531
1.403890,0,0,1869325
1.405435,0,0,1872231
1.406980,0,0,1870131
1.408527,0,0,1874547
1.410073,0,0,1870518
1.411616,0,0,1870047
1.413174,0,0,1886554
1.414720,0,0,1869208
1.416261,0,0,1875630
1.417812,0,0,1871057
1.419356,0,0,1871998
1.420904,0,0,1873263
1.422449,0,0,1869319
1.424005,0,0,1885492
1.425628,0,0,1965519
1.427173,0,0,1869840
1.428719,0,0,1874439
1.430307,0,0,1922259
1.431851,0,0,1869110
1.433396,0,0,1870872
1.434953,0,0,1887213
1.436501,0,0,1875134
1.438047,0,0,1870058
1.439590,0,0,1869767
1.441136,0,0,1871466
1.442892,0,0,2128472
1.444275,0,0,1680599
1.445744,0,0,1821948
1.447192,0,0,1675707
1.448575,0,0,1674998
1.449957,0,0,1672272
1.451374,0,0,1716792
1.452757,0,0,1674906
1.454138,0,0,1661979
1.455639,0,0,1857989
1.457083,0,0,1741887
1.458623,0,0,1871077
1.460168,0,0,1876062
1.461718,0,0,1927002
1.463308,0,0,1869935
1.464855,0,0,1874396
1.466401,0,0,1872551
1.469055,4,0,3295305
1.470545,0,0,1703951
1.472067,0,0,1868408
1.473618,0,0,1872844
1.475164,0,0,1871179
1.476712,0,0,1875244
1.478314,0,0,1940542
1.479860,0,0,1871243
1.481406,0,0,1872797
1.482953,0,0,1872307
1.484501,0,0,1869887
1.486039,0,0,1861799
1.487573,0,0,1859410
1.489000,0,0,1706122
1.490386,0,0,1677709
1.491768,0,0,1672125
1.493152,0,0,1675319
1.494575,0,0,1723426
1.495954,0,0,1669798
1.497333,0,0,1669457
1.498841,0,0,1856468
1.500403,0,0,1891832
1.501948,0,0,1869853
1.503492,0,0,1870684
1.505040,4,0,1875669
1.506586,0,0,1869615
1.508129,0,0,1875167
1.509679,0,0,1924192
1.511281,0,0,1886945
1.512828,0,0,1874195
1.514373,0,0,1871199
1.515917,0,0,1868825
1.517599,0,0,2018983
1.519121,0,0,1862719
1.520670,0,0,1874760
1.522227,0,0,1886314
1.523771,0,0,1868339
1.525315,0,0,1871336
1.526861,0,0,1872098
1.528408,0,0,1873036
1.529953,0,0,1871601
1.531496,0,0,1868245
1.532926,0,0,1555992
1.534442,0,0,1638762
1.535986,0,0,1645674
1.537531,0,0,1646269
1.539076,0,0,1646557
1.540624,0,0,1650036
1.542213,0,0,1693050
1.543769,0,0,1659540
1.545314,0,0,1645544
1.546857,0,0,1592727
1.548229,0,0,1498824
1.549621,0,0,1474455
1.551132,0,0,1635030
1.552680,0,0,1650455
