elapsed_s,PC_US_STALL_CYCLES_UCHE0,PC_US_STALL_CYCLES_UCHE1,PC_US_UCHE_0_TRANS,PC_US_UCHE_1_TRANS,PC_US_BV_STALLED_BY_ATTR,PC_US_BV_STARVED_BY_RARB,PC_US_VPC_PRIM_COUNT_STALLS_BR,PC_US_VPC_PRIM_COUNT_STALLS_BV
1.966750,0,0,0,0,0,0,0,0
1.968307,0,0,0,0,0,0,0,0
1.969810,0,0,0,0,0,0,0,0
1.971311,0,0,0,0,0,0,0,0
1.972868,0,0,0,0,0,0,0,0
1.974402,0,0,0,0,0,0,0,0
1.975922,0,0,0,0,0,0,0,0
1.977426,0,0,0,0,0,0,0,0
1.978929,0,0,0,0,0,0,0,0
1.980486,0,0,0,0,0,0,0,0
1.981989,0,0,0,0,0,0,0,0
1.983494,0,0,0,0,0,0,0,0
1.985058,0,0,0,0,0,0,0,0
1.986642,0,0,0,0,0,0,0,0
1.988224,0,0,0,0,0,0,0,0
1.989728,0,0,0,0,0,0,0,0
