elapsed_s,VFD_MODE_3_FIBERS,VFD_MODE_4_FIBERS,VFD_TOTAL_VERTICES,VFDP_STALL_CYCLES_VFD,VFDP_STALL_CYCLES_VFD_INDEX,VFDP_STALL_CYCLES_VFD_PROG,VFDP_STARVE_CYCLES_PC,VFDP_VS_STAGE_WAVES
0.684725,0,0,0,0,0,0,0,0
0.686095,0,0,0,0,0,0,0,0
0.687464,0,0,0,0,0,0,0,0
0.688833,0,0,0,0,0,0,0,0
0.690201,0,0,0,0,0,0,0,0
0.691590,0,0,0,0,0,0,0,0
0.692977,0,0,0,0,0,0,0,0
0.694401,0,0,0,0,0,0,0,0
0.695986,0,0,0,0,0,0,0,0
0.697409,0,0,0,0,0,0,0,0
0.698838,0,0,0,0,0,0,0,0
0.700248,0,0,0,0,0,0,0,0
0.701661,0,0,0,0,0,0,0,0
0.703064,0,0,0,0,0,0,0,0
0.708299,0,0,0,0,0,0,0,0
0.709708,0,0,0,0,0,0,0,0
0.711114,0,0,0,0,0,0,0,0
0.712475,0,0,0,0,0,0,0,0
0.713851,0,0,0,0,0,0,0,0
0.715217,0,0,0,0,0,0,0,0
0.716579,0,0,0,0,0,0,0,0
0.717938,0,0,0,0,0,0,0,0
0.719343,0,0,0,0,0,0,0,0
0.720704,0,0,0,0,0,0,0,0
0.722063,0,0,0,0,0,0,0,0
0.723437,0,0,0,0,0,0,0,0
0.724929,0,0,0,0,0,0,0,0
0.726503,0,0,0,0,0,0,0,0
0.727939,0,0,0,0,0,0,0,0
0.729473,0,0,0,0,0,0,0,0
0.731037,0,0,0,0,0,0,0,0
0.732498,0,0,0,0,0,0,0,0
0.733925,0,0,0,0,0,0,0,0
0.735467,0,0,0,0,0,0,0,0
0.737038,0,0,0,0,0,0,0,0
0.738608,0,0,0,0,0,0,0,0
0.740178,0,0,0,0,0,0,0,0
0.741751,0,0,0,0,0,0,0,0
0.743325,0,0,0,0,0,0,0,0
0.744909,0,0,0,0,0,0,0,0
0.746478,0,0,0,0,0,0,0,0
0.748050,0,0,0,0,0,0,0,0
0.749620,0,0,0,0,0,0,0,0
0.751193,0,0,0,0,0,0,0,0
0.752766,0,0,0,0,0,0,0,0
0.754334,0,0,0,0,0,0,0,0
0.755794,0,0,0,0,0,0,0,0
0.757380,0,0,0,0,0,0,0,0
0.758949,0,0,0,0,0,0,0,0
0.760524,0,0,0,0,0,0,0,0
0.762094,0,0,0,0,0,0,0,0
0.763667,0,0,0,0,0,0,0,0
0.765238,0,0,0,0,0,0,0,0
0.766822,0,0,0,0,0,0,0,0
0.768396,0,0,0,0,0,0,0,0
0.769964,0,0,0,0,0,0,0,0
0.771426,0,0,0,0,0,0,0,0
0.772887,0,0,0,0,0,0,0,0
0.774430,0,0,0,0,0,0,0,0
0.776001,0,0,0,0,0,0,0,0
0.777585,0,0,0,0,0,0,0,0
0.779158,0,0,0,0,0,0,0,0
0.780730,0,0,0,0,0,0,0,0
0.782299,0,0,0,0,0,0,0,0
0.783872,0,0,0,0,0,0,0,0
0.785443,0,0,0,0,0,0,0,0
0.787012,0,0,0,0,0,0,0,0
0.788600,0,0,0,0,0,0,0,0
0.790170,0,0,0,0,0,0,0,0
0.791743,0,0,0,0,0,0,0,0
0.793315,0,0,0,0,0,0,0,0
0.794894,0,0,0,0,0,0,0,0
0.797112,0,0,0,0,0,0,0,0
0.798538,0,0,0,0,0,0,0,0
0.799941,0,0,0,0,0,0,0,0
0.801341,0,0,0,0,0,0,0,0
0.802741,0,0,0,0,0,0,0,0
0.804140,0,0,0,0,0,0,0,0
0.805551,0,0,0,0,0,0,0,0
0.806952,0,0,0,0,0,0,0,0
0.808417,0,0,0,0,0,0,0,0
0.809833,0,0,0,0,0,0,0,0
0.811383,0,0,0,0,0,0,0,0
0.812785,0,0,0,0,0,0,0,0
0.814184,0,0,0,0,0,0,0,0
0.815584,0,0,0,0,0,0,0,0
0.816983,0,0,0,0,0,0,0,0
0.818382,0,0,0,0,0,0,0,0
0.819781,0,0,0,0,0,0,0,0
0.821239,0,0,0,0,0,0,0,0
0.822615,0,0,0,0,0,0,0,0
0.823989,0,0,0,0,0,0,0,0
0.825363,0,0,0,0,0,0,0,0
0.826736,0,0,0,0,0,0,0,0
0.828109,0,0,0,0,0,0,0,0
0.829483,0,0,0,0,0,0,0,0
0.830856,0,0,0,0,0,0,0,0
0.832268,0,0,0,0,0,0,0,0
0.833641,0,0,0,0,0,0,0,0
0.835015,0,0,0,0,0,0,0,0
0.836390,0,0,0,0,0,0,0,0
0.837797,0,0,0,0,0,0,0,0
0.839155,0,0,0,0,0,0,0,0
0.840514,0,0,0,0,0,0,0,0
0.841874,0,0,0,0,0,0,0,0
0.843218,0,0,0,0,0,0,0,0
0.844576,0,0,0,0,0,0,0,0
0.845933,0,0,0,0,0,0,0,0
0.847333,0,0,0,0,0,0,0,0
0.848692,0,0,0,0,0,0,0,0
0.850049,0,0,0,0,0,0,0,0
0.851407,0,0,0,0,0,0,0,0
0.852793,0,0,0,0,0,0,0,0
0.854226,0,0,0,0,0,0,0,0
0.855652,0,0,0,0,0,0,0,0
0.857078,0,0,0,0,0,0,0,0
0.858503,0,0,0,0,0,0,0,0
0.859935,0,0,0,0,0,0,0,0
0.861377,0,0,0,0,0,0,0,0
0.862727,0,0,0,0,0,0,0,0
0.864048,0,0,0,0,0,0,0,0
0.865480,0,0,0,0,0,0,0,0
0.866923,0,0,0,0,0,0,0,0
0.868288,0,0,0,0,0,0,0,0
0.869738,0,0,0,0,0,0,0,0
0.871172,0,0,0,0,0,0,0,0
0.872599,0,0,0,0,0,0,0,0
0.874030,0,0,0,0,0,0,0,0
0.875471,0,0,0,0,0,0,0,0
0.876863,0,0,0,0,0,0,0,0
0.878240,0,0,0,0,0,0,0,0
0.879676,0,0,0,0,0,0,0,0
0.881067,0,0,0,54,54,0,1554,0
0.882417,0,0,0,0,0,0,0,0
0.883756,0,0,0,0,0,0,0,0
0.885106,0,0,0,0,0,0,0,0
0.886475,0,0,0,0,0,0,0,0
0.887849,0,0,0,0,0,0,0,0
0.889210,0,0,0,0,0,0,0,0
0.890570,0,0,0,120,120,0,488400,0
0.891843,0,0,0,0,0,0,0,0
0.893206,0,0,0,0,0,0,0,0
0.894567,0,0,0,0,0,0,0,0
0.896036,0,0,0,0,0,0,0,0
0.897401,0,0,0,0,0,0,0,0
0.898769,0,0,0,0,0,0,0,0
0.900131,0,0,0,0,0,0,0,0
0.901645,0,0,0,0,0,0,0,0
0.903184,0,0,0,0,0,0,0,0
0.906800,0,0,0,0,0,0,0,0
0.908372,0,0,0,0,0,0,0,0
0.909782,0,0,0,0,0,0,0,0
